Time [s],Channel 2,Channel 3,Channel 15
1260.342559520,0,0,1
1260.344417600,0,0,0
1260.346275520,0,0,1
1260.348134720,0,0,0
1260.349992640,0,0,1
1260.351850560,0,0,0
1260.353709600,0,0,1
1260.355567520,0,0,0
1260.357426720,0,0,1
1260.359284800,0,0,0
1260.361144000,0,0,1
1260.363002080,0,0,0
1260.364861280,0,0,1
1260.366719360,0,0,0
1260.368577280,0,0,1
1260.370435200,0,0,0
1260.372293120,0,0,1
1260.374152640,0,0,0
1260.376010720,0,0,1
1260.377870080,0,0,0
1260.379728000,0,0,1
1260.381585920,0,0,0
1260.383443840,0,0,1
1260.385301760,0,0,0
1260.387159680,0,0,1
1260.389019040,0,0,0
1260.390876960,0,0,1
1260.392735040,0,0,0
1260.394594080,0,0,1
1260.396452000,0,0,0
1260.398311360,0,0,1
1260.400169440,0,0,0
1260.402028640,0,0,1
1260.403886720,0,0,0
1260.405744960,0,0,1
1260.407603040,0,0,0
1260.409460960,0,0,1
1260.411319200,0,0,0
1260.413177120,0,0,1
1260.415036800,0,0,0
1260.416894720,0,0,1
1260.418754240,0,0,0
1260.420612480,0,0,1
1260.420998240,0,0,0
1260.420998560,0,0,1
1260.420998720,0,0,0
1275.212962880,0,1,0
1275.214808320,0,0,0
1275.216653440,0,1,0
1275.218498880,0,0,0
1275.220344320,0,1,0
1275.222191040,0,0,0
1275.224036480,0,1,0
1275.225883200,0,0,0
1275.227728480,0,1,0
1275.229573920,0,0,0
1275.231419200,0,1,0
1275.233264480,0,0,0
1275.235109920,0,1,0
1275.236955680,0,0,0
1275.238800640,0,1,0
1275.240646080,0,0,0
1275.242492640,0,1,0
1275.244338240,0,0,0
1275.246184800,0,1,0
1275.248030240,0,0,0
1275.249875520,0,1,0
1275.251720800,0,0,0
1275.253566080,0,1,0
1275.255411520,0,0,0
1275.257256800,0,1,0
1275.259103840,0,0,0
1275.260948800,0,1,0
1275.262795360,0,0,0
1275.262795520,0,1,0
1275.262795680,0,0,0
1275.264640640,0,1,0
1275.266486080,0,0,0
1275.268331360,0,1,0
1275.270176800,0,0,0
1275.270176960,0,1,0
1275.270177120,0,0,0
1275.272022240,0,1,0
1275.273867840,0,0,0
1275.275713280,0,1,0
1275.277558720,0,0,0
1275.279405600,0,1,0
1275.281250880,0,0,0
1275.283097440,0,1,0
1275.284943040,0,0,0
1275.286788320,0,1,0
1275.288633760,0,0,0
1275.290479040,0,1,0
1275.292324640,0,0,0
1275.294169920,0,1,0
1275.296016800,0,0,0
1275.297862080,0,1,0
1275.299709120,0,0,0
1275.301554400,0,1,0
1275.303400000,0,0,0
1275.305245120,0,1,0
1275.307090240,0,0,0
1275.308935520,0,1,0
1275.310780960,0,0,0
1275.312626240,0,1,0
1275.314471680,0,0,0
1275.316318400,0,1,0
1275.318163840,0,0,0
1275.320010720,0,1,0
1275.321856000,0,0,0
1275.323701280,0,1,0
1275.325546720,0,0,0
1275.327392000,0,1,0
1275.329237440,0,0,0
1275.331082720,0,1,0
1275.332929920,0,0,0
1275.334775040,0,1,0
1275.336621760,0,0,0
1275.338467360,0,1,0
1275.340312640,0,0,0
1275.342158080,0,1,0
1275.344003680,0,0,0
1275.345848960,0,1,0
1275.347694400,0,0,0
1275.349539680,0,1,0
1275.351385120,0,0,0
1275.353231840,0,1,0
1275.355077280,0,0,0
1275.356924000,0,1,0
1275.358769280,0,0,0
1275.360614720,0,1,0
1275.362460160,0,0,0
1275.364305280,0,1,0
1275.366150720,0,0,0
1275.366150880,0,1,0
1275.366151040,0,0,0
1275.367996160,0,1,0
1275.369842880,0,0,0
1275.371688320,0,1,0
1275.373535200,0,0,0
1275.375380320,0,1,0
1275.377225760,0,0,0
1275.379071200,0,1,0
1275.380916640,0,0,0
1275.382761920,0,1,0
1275.384607200,0,0,0
1275.386452640,0,1,0
1275.388298080,0,0,0
1275.390144640,0,1,0
1275.391989920,0,0,0
1275.391990080,0,1,0
1275.391990240,0,0,0
1275.393836640,0,1,0
1275.395682080,0,0,0
1275.397527520,0,1,0
1275.399373120,0,0,0
1275.401218560,0,1,0
1275.403064000,0,0,0
1275.404909440,0,1,0
1275.406756000,0,0,0
1275.406756160,0,1,0
1275.406756320,0,0,0
1275.408601440,0,1,0
1275.410448160,0,0,0
1275.412293600,0,1,0
1275.414139040,0,0,0
1275.415984320,0,1,0
1275.417829920,0,0,0
1275.419675200,0,1,0
1275.421520640,0,0,0
1275.423366080,0,1,0
1275.425211680,0,0,0
1275.427058240,0,1,0
1275.428903680,0,0,0
1275.430750560,0,1,0
1275.432596000,0,0,0
1275.434441440,0,1,0
1275.436287200,0,0,0
1275.438132000,0,1,0
1275.439977440,0,0,0
1275.441822720,0,1,0
1275.443669440,0,0,0
1275.445514720,0,1,0
1275.447361280,0,0,0
1275.449206720,0,1,0
1275.451052160,0,0,0
1275.452897600,0,1,0
1275.454743200,0,0,0
1275.456588480,0,1,0
1275.458433920,0,0,0
1275.460279520,0,1,0
1275.462124960,0,0,0
1275.463971840,0,1,0
1275.465817280,0,0,0
1275.467664160,0,1,0
1275.469509920,0,0,0
1275.471355040,0,1,0
1275.473200480,0,0,0
1275.475045760,0,1,0
1275.476891200,0,0,0
1275.478736640,0,1,0
1275.480583200,0,0,0
1275.482428640,0,1,0
1275.484275520,0,0,0
1275.486120640,0,1,0
1275.487966080,0,0,0
1275.489811520,0,1,0
1275.491656960,0,0,0
1275.493502240,0,1,0
1275.495347680,0,0,0
1275.497192960,0,1,0
1275.499038400,0,0,0
1275.500885120,0,1,0
1275.502730400,0,0,0
1275.504577120,0,1,0
1275.506422560,0,0,0
1275.508268000,0,1,0
1275.510113440,0,0,0
1275.511958880,0,1,0
1275.513804160,0,0,0
1275.515649440,0,1,0
1275.517496480,0,0,0
1275.519341600,0,1,0
1275.521188320,0,0,0
1275.523033600,0,1,0
1275.524879200,0,0,0
1275.526724480,0,1,0
1275.528569760,0,0,0
1275.530415200,0,1,0
1275.532260800,0,0,0
1275.534105920,0,1,0
1275.535951680,0,0,0
1275.537798080,0,1,0
1275.539643520,0,0,0
1275.541490080,0,1,0
1275.543335520,0,0,0
1275.545180800,0,1,0
1275.547026240,0,0,0
1275.548871520,0,1,0
1275.550716960,0,0,0
1275.552562240,0,1,0
1275.554408960,0,0,0
1275.556254240,0,1,0
1275.558101120,0,0,0
1275.559946720,0,1,0
1275.561792480,0,0,0
1295.539484160,0,0,1
1295.541347520,0,0,0
1295.543211840,0,0,1
1295.545075360,0,0,0
1295.546938560,0,0,1
1295.548803040,0,0,0
1295.550666400,0,0,1
1295.552531040,0,0,0
1295.554394240,0,0,1
1295.556258880,0,0,0
1295.558122240,0,0,1
1295.559985440,0,0,0
1295.561848640,0,0,1
1295.563712000,0,0,0
1295.565575360,0,0,1
1295.567438720,0,0,0
1295.569303200,0,0,1
1295.571166400,0,0,0
1295.573030880,0,0,1
1295.574894240,0,0,0
1295.576759040,0,0,1
1295.578622400,0,0,0
1295.580485600,0,0,1
1295.582348960,0,0,0
1295.584212320,0,0,1
1295.586075680,0,0,0
1295.587939040,0,0,1
1295.589802400,0,0,0
1295.591665600,0,0,1
1295.593530240,0,0,0
1295.595393600,0,0,1
1295.597258400,0,0,0
1295.599121600,0,0,1
1295.600984960,0,0,0
1295.602848160,0,0,1
1295.604711680,0,0,0
1295.606575040,0,0,1
1295.608438240,0,0,0
1295.610301440,0,0,1
1295.612164960,0,0,0
1295.614029440,0,0,1
1295.615892960,0,0,0
1295.617757280,0,0,1
1295.619620480,0,0,0
1295.621483680,0,0,1
1295.623346880,0,0,0
1295.625211200,0,0,1
1295.627074400,0,0,0
1295.628939040,0,0,1
1295.630802400,0,0,0
1295.632665600,0,0,1
1295.634530080,0,0,0
1295.636393280,0,0,1
1295.638258080,0,0,0
1295.640121280,0,0,1
1295.641985920,0,0,0
1295.643849280,0,0,1
1295.645713760,0,0,0
1295.647576960,0,0,1
1295.649441280,0,0,0
1295.651304480,0,0,1
1295.653167680,0,0,0
1295.655032160,0,0,1
1295.656895360,0,0,0
1295.658759840,0,0,1
1295.660623040,0,0,0
1295.662487680,0,0,1
1295.664350880,0,0,0
1295.666214080,0,0,1
1295.668077280,0,0,0
1295.669940480,0,0,1
1295.671803520,0,0,0
1295.673666880,0,0,1
1295.675531360,0,0,0
1295.677394720,0,0,1
1295.679259360,0,0,0
1295.681122400,0,0,1
1295.682987040,0,0,0
1295.684850240,0,0,1
1295.686713440,0,0,0
1295.688576800,0,0,1
1295.690440160,0,0,0
1295.692303360,0,0,1
1295.694166720,0,0,0
1295.696029920,0,0,1
1295.697893120,0,0,0
1295.699757920,0,0,1
1295.701621280,0,0,0
1295.703485920,0,0,1
1295.705349120,0,0,0
1295.707212160,0,0,1
1295.709075520,0,0,0
1295.710938560,0,0,1
1295.712801920,0,0,0
1295.714666240,0,0,1
1295.716529440,0,0,0
1295.718392480,0,0,1
1295.720257120,0,0,0
1295.722120320,0,0,1
1295.723984800,0,0,0
1295.725848000,0,0,1
1295.727712480,0,0,0
1295.729575680,0,0,1
1295.731440320,0,0,0
1295.733303520,0,0,1
1295.735167840,0,0,0
1295.737031200,0,0,1
1295.738894400,0,0,0
1295.740759040,0,0,1
1295.742622400,0,0,0
1295.744486880,0,0,1
1295.746350240,0,0,0
1295.748214560,0,0,1
1295.750077760,0,0,0
1295.751941280,0,0,1
1295.753804480,0,0,0
1295.755667680,0,0,1
1295.757531040,0,0,0
1295.759394400,0,0,1
1295.761259040,0,0,0
1295.763122080,0,0,1
1295.764986720,0,0,0
1295.766849920,0,0,1
1295.768714400,0,0,0
1295.770577600,0,0,1
1295.772440960,0,0,0
1295.774304160,0,0,1
1295.776167520,0,0,0
1295.778030880,0,0,1
1295.779894080,0,0,0
1295.781758720,0,0,1
1295.783621920,0,0,0
1295.785486560,0,0,1
1295.787349920,0,0,0
1295.789214560,0,0,1
1295.791077760,0,0,0
1295.792941120,0,0,1
1295.794804320,0,0,0
1295.796667520,0,0,1
1295.798530880,0,0,0
1295.800394080,0,0,1
1295.802257280,0,0,0
1295.804120640,0,0,1
1295.805985280,0,0,0
1295.807848640,0,0,1
1295.809713280,0,0,0
1295.811576320,0,0,1
1295.813439520,0,0,0
1295.815302720,0,0,1
1295.817167040,0,0,0
1295.819030240,0,0,1
1295.820894720,0,0,0
1295.822757920,0,0,1
1295.824621120,0,0,0
1295.826485440,0,0,1
1295.828348640,0,0,0
1295.830213120,0,0,1
1295.832076320,0,0,0
1295.833940800,0,0,1
1295.835803840,0,0,0
1295.837668320,0,0,1
1295.839531520,0,0,0
1295.841395840,0,0,1
1295.843259200,0,0,0
1295.845122400,0,0,1
1295.846987040,0,0,0
1295.848850400,0,0,1
1295.850714880,0,0,0
1295.852578080,0,0,1
1295.854441440,0,0,0
1295.856304800,0,0,1
1295.858168160,0,0,0
1295.860031200,0,0,1
1295.861894560,0,0,0
1295.863757600,0,0,1
1295.865620800,0,0,0
1295.867485120,0,0,1
1295.869348320,0,0,0
1295.871212800,0,0,1
1295.873076000,0,0,0
1295.874940320,0,0,1
1295.876803680,0,0,0
1295.878667040,0,0,1
1295.880530240,0,0,0
1295.882393440,0,0,1
1295.884256800,0,0,0
1312.550228480,0,1,0
1312.552068800,0,0,0
1312.553910240,0,1,0
1312.555750560,0,0,0
1312.557590720,0,1,0
1312.559432320,0,0,0
1312.561272480,0,1,0
1312.563114560,0,0,0
1312.564954560,0,1,0
1312.566794880,0,0,0
1312.568635200,0,1,0
1312.570475360,0,0,0
1312.572315680,0,1,0
1312.574155840,0,0,0
1312.575996160,0,1,0
1312.577836320,0,0,0
1312.579678080,0,1,0
1312.581518400,0,0,0
1312.583360000,0,1,0
1312.585200320,0,0,0
1312.587041920,0,1,0
1312.588882240,0,0,0
1312.590722560,0,1,0
1312.592562880,0,0,0
1312.594403040,0,1,0
1312.596244480,0,0,0
1312.598084800,0,1,0
1312.599926400,0,0,0
1312.601766720,0,1,0
1312.603607040,0,0,0
1312.605447360,0,1,0
1312.607288800,0,0,0
1312.609129120,0,1,0
1312.610970560,0,0,0
1312.612811040,0,1,0
1312.614651680,0,0,0
1312.616492960,0,1,0
1312.618333280,0,0,0
1312.620173600,0,1,0
1312.622013920,0,0,0
1312.622014080,0,1,0
1312.622014240,0,0,0
1312.623854400,0,1,0
1312.625694720,0,0,0
1312.627535040,0,1,0
1312.629375520,0,0,0
1312.629375680,0,1,0
1312.629375840,0,0,0
1312.631215840,0,1,0
1312.633057600,0,0,0
1312.634897760,0,1,0
1312.636739520,0,0,0
1312.638579840,0,1,0
1312.640420320,0,0,0
1312.642260640,0,1,0
1312.644100960,0,0,0
1312.645941280,0,1,0
1312.647781920,0,0,0
1312.649623200,0,1,0
1312.651463680,0,0,0
1312.653305120,0,1,0
1312.655145440,0,0,0
1312.656987200,0,1,0
1312.658827680,0,0,0
1312.660669120,0,1,0
1312.662509920,0,0,0
1312.664350080,0,1,0
1312.666190400,0,0,0
1312.668030720,0,1,0
1312.669872480,0,0,0
1312.671712640,0,1,0
1312.673554240,0,0,0
1312.675394720,0,1,0
1312.677235040,0,0,0
1312.679075360,0,1,0
1312.680916960,0,0,0
1312.682757280,0,1,0
1312.684597600,0,0,0
1312.686439200,0,1,0
1312.688279680,0,0,0
1312.690121440,0,1,0
1312.691961760,0,0,0
1312.693802080,0,1,0
1312.695642560,0,0,0
1312.695642720,0,1,0
1312.695642880,0,0,0
1312.697482880,0,1,0
1312.699323360,0,0,0
1312.701163680,0,1,0
1312.703005440,0,0,0
1312.704845760,0,1,0
1312.706687840,0,0,0
1312.708528000,0,1,0
1312.710369760,0,0,0
1312.712209920,0,1,0
1312.714050400,0,0,0
1312.715890560,0,1,0
1312.717730720,0,0,0
1312.719571040,0,1,0
1312.721411680,0,0,0
1312.723253120,0,1,0
1312.725093440,0,0,0
1312.726935200,0,1,0
1312.728775520,0,0,0
1312.730617120,0,1,0
1312.732457760,0,0,0
1312.734299040,0,1,0
1312.736139360,0,0,0
1312.737979840,0,1,0
1312.739821760,0,0,0
1312.741662080,0,1,0
1312.743503840,0,0,0
1312.745344160,0,1,0
1312.747184480,0,0,0
1312.749024800,0,1,0
1312.750865120,0,0,0
1312.752705440,0,1,0
1312.754545760,0,0,0
1312.756387520,0,1,0
1312.758228000,0,0,0
1312.760069760,0,1,0
1312.761910400,0,0,0
1312.763751520,0,1,0
1312.765592160,0,0,0
1312.767432160,0,1,0
1312.769272640,0,0,0
1312.771112960,0,1,0
1312.772953280,0,0,0
1312.774793600,0,1,0
1312.776635360,0,0,0
1312.778475360,0,1,0
1312.780317120,0,0,0
1312.782157280,0,1,0
1312.783998880,0,0,0
1312.785839200,0,1,0
1312.787679680,0,0,0
1312.789520000,0,1,0
1312.791360320,0,0,0
1312.793201920,0,1,0
1312.795042400,0,0,0
1312.796884000,0,1,0
1312.798724320,0,0,0
1312.798724480,0,1,0
1312.798724640,0,0,0
1312.800564640,0,1,0
1312.802404960,0,0,0
1312.804246720,0,1,0
1312.806087200,0,0,0
1312.807928320,0,1,0
1312.809768640,0,0,0
1312.809768800,0,1,0
1312.809768960,0,0,0
1312.811608960,0,1,0
1312.813450560,0,0,0
1312.815290720,0,1,0
1312.817131040,0,0,0
1312.818971360,0,1,0
1312.820811680,0,0,0
1312.822652000,0,1,0
1312.824492320,0,0,0
1312.826332480,0,1,0
1312.828172800,0,0,0
1312.830014400,0,1,0
1312.831854720,0,0,0
1312.833696320,0,1,0
1312.835536640,0,0,0
1312.837378240,0,1,0
1312.839218720,0,0,0
1312.841059040,0,1,0
1312.842899360,0,0,0
1312.844739680,0,1,0
1312.846581600,0,0,0
1312.848421760,0,1,0
1312.850263520,0,0,0
1312.852103840,0,1,0
1312.853945440,0,0,0
1312.855785760,0,1,0
1312.857627360,0,0,0
1312.859467680,0,1,0
1312.861308160,0,0,0
1312.863148480,0,1,0
1312.864988800,0,0,0
1312.866830560,0,1,0
1312.868671040,0,0,0
1312.870512480,0,1,0
1312.872352800,0,0,0
1312.874192960,0,1,0
1312.876033280,0,0,0
1312.877875040,0,1,0
1312.879715520,0,0,0
1312.881555840,0,1,0
1312.883397600,0,0,0
1312.885237760,0,1,0
1312.887079360,0,0,0
1312.888919680,0,1,0
1312.890760000,0,0,0
1312.892600480,0,1,0
1312.894440800,0,0,0
1312.896281120,0,1,0
1312.898121760,0,0,0
1312.899963520,0,1,0
1312.901213600,0,0,0
1331.003930240,0,0,1
1331.005793920,0,0,0
1331.007658560,0,0,1
1331.009522080,0,0,0
1331.011385600,0,0,1
1331.013250400,0,0,0
1331.015114080,0,0,1
1331.016979040,0,0,0
1331.018842400,0,0,1
1331.020707360,0,0,0
1331.022570720,0,0,1
1331.024434240,0,0,0
1331.026297600,0,0,1
1331.028161120,0,0,0
1331.030024480,0,0,1
1331.031887840,0,0,0
1331.033752640,0,0,1
1331.035616160,0,0,0
1331.037480800,0,0,1
1331.039344480,0,0,0
1331.041209280,0,0,1
1331.043072800,0,0,0
1331.044936320,0,0,1
1331.046799840,0,0,0
1331.048663360,0,0,1
1331.050526880,0,0,0
1331.052390400,0,0,1
1331.054253760,0,0,0
1331.056117280,0,0,1
1331.057982240,0,0,0
1331.059845920,0,0,1
1331.061711040,0,0,0
1331.063574400,0,0,1
1331.065439200,0,0,0
1331.067302560,0,0,1
1331.069167360,0,0,0
1331.071030720,0,0,1
1331.072895520,0,0,0
1331.074759040,0,0,1
1331.076622560,0,0,0
1331.078487520,0,0,1
1331.080350880,0,0,0
1331.082215360,0,0,1
1331.084078880,0,0,0
1331.085943520,0,0,1
1331.087807040,0,0,0
1331.089670560,0,0,1
1331.091534240,0,0,0
1331.093397600,0,0,1
1331.095261120,0,0,0
1331.097124480,0,0,1
1331.098989440,0,0,0
1331.100852800,0,0,1
1331.102717600,0,0,0
1331.104580960,0,0,1
1331.106444480,0,0,0
1331.108308000,0,0,1
1331.110171520,0,0,0
1331.112035040,0,0,1
1331.113898560,0,0,0
1331.115762080,0,0,1
1331.117625600,0,0,0
1331.119490400,0,0,1
1331.121353760,0,0,0
1331.123218720,0,0,1
1331.125082400,0,0,0
1331.126947040,0,0,1
1331.128810720,0,0,0
1331.130674400,0,0,1
1331.132537920,0,0,0
1331.134402720,0,0,1
1331.136266400,0,0,0
1331.138131200,0,0,1
1331.139994880,0,0,0
1331.141858240,0,0,1
1331.143723200,0,0,0
1331.145586560,0,0,1
1331.147451360,0,0,0
1331.149314880,0,0,1
1331.151179680,0,0,0
1331.153043040,0,0,1
1331.154907840,0,0,0
1331.156771360,0,0,1
1331.158634880,0,0,0
1331.160498400,0,0,1
1331.162362080,0,0,0
1331.164226880,0,0,1
1331.166090400,0,0,0
1331.167955200,0,0,1
1331.169818720,0,0,0
1331.171682240,0,0,1
1331.173545920,0,0,0
1331.175409440,0,0,1
1331.177273120,0,0,0
1331.179136640,0,0,1
1331.181000160,0,0,0
1331.182863680,0,0,1
1331.184728640,0,0,0
1331.186592160,0,0,1
1331.188457120,0,0,0
1331.190320640,0,0,1
1331.192184320,0,0,0
1331.194047840,0,0,1
1331.195911520,0,0,0
1331.197774880,0,0,1
1331.199638400,0,0,0
1331.201501920,0,0,1
1331.203365600,0,0,0
1331.205230560,0,0,1
1331.207094080,0,0,0
1331.208958880,0,0,1
1331.210822400,0,0,0
1331.212685920,0,0,1
1331.214549440,0,0,0
1331.216414240,0,0,1
1331.218277600,0,0,0
1331.220142400,0,0,1
1331.222005920,0,0,0
1331.223869440,0,0,1
1331.225734400,0,0,0
1331.227597920,0,0,1
1331.229462720,0,0,0
1331.231326240,0,0,1
1331.233191200,0,0,0
1331.235054560,0,0,1
1331.236919360,0,0,0
1331.238782880,0,0,1
1331.240646240,0,0,0
1331.242509760,0,0,1
1331.244373280,0,0,0
1331.246236800,0,0,1
1331.248100320,0,0,0
1331.249965120,0,0,1
1331.251828640,0,0,0
1331.253693440,0,0,1
1331.255557120,0,0,0
1331.257420640,0,0,1
1331.259284160,0,0,0
1331.261147680,0,0,1
1331.263011200,0,0,0
1331.264874720,0,0,1
1331.266738240,0,0,0
1331.268601600,0,0,1
1331.270466560,0,0,0
1331.272330080,0,0,1
1331.274194880,0,0,0
1331.276058400,0,0,1
1331.277921920,0,0,0
1331.279785600,0,0,1
1331.281649120,0,0,0
1331.283512800,0,0,1
1331.285376320,0,0,0
1331.287240000,0,0,1
1331.289103520,0,0,0
1331.290968320,0,0,1
1331.292831840,0,0,0
1331.294696800,0,0,1
1331.296560480,0,0,0
1331.298423840,0,0,1
1331.300287360,0,0,0
1331.302152000,0,0,1
1331.304015680,0,0,0
1331.305880320,0,0,1
1331.307744000,0,0,0
1331.309607520,0,0,1
1331.311472320,0,0,0
1331.313335840,0,0,1
1331.315200800,0,0,0
1331.317064000,0,0,1
1331.318928640,0,0,0
1331.320792000,0,0,1
1331.322656640,0,0,0
1331.324520000,0,0,1
1331.326383520,0,0,0
1331.328246880,0,0,1
1331.330110400,0,0,0
1331.331975200,0,0,1
1331.333838720,0,0,0
1331.335703520,0,0,1
1331.337566880,0,0,0
1331.339431840,0,0,1
1331.341295360,0,0,0
1331.343158720,0,0,1
1331.345022240,0,0,0
1331.346885600,0,0,1
1331.348749280,0,0,0
1349.887864320,0,1,0
1349.889707680,0,0,0
1349.891551840,0,1,0
1349.893394880,0,0,0
1349.895237760,0,1,0
1349.897082560,0,0,0
1349.898925280,0,1,0
1349.900769920,0,0,0
1349.902612640,0,1,0
1349.904457120,0,0,0
1349.906300000,0,1,0
1349.908143200,0,0,0
1349.909986240,0,1,0
1349.911830880,0,0,0
1349.913673920,0,1,0
1349.915516960,0,0,0
1349.917361440,0,1,0
1349.919204480,0,0,0
1349.921049120,0,1,0
1349.922892320,0,0,0
1349.924736800,0,1,0
1349.926579840,0,0,0
1349.928423040,0,1,0
1349.930266400,0,0,0
1349.932109440,0,1,0
1349.933953920,0,0,0
1349.935797120,0,1,0
1349.937641600,0,0,0
1349.939484640,0,1,0
1349.941328000,0,0,0
1349.943171040,0,1,0
1349.945014080,0,0,0
1349.946857280,0,1,0
1349.948701920,0,0,0
1349.950544800,0,1,0
1349.952388000,0,0,0
1349.954232640,0,1,0
1349.956075680,0,0,0
1349.957920000,0,1,0
1349.959763200,0,0,0
1349.961607520,0,1,0
1349.963450720,0,0,0
1349.965293920,0,1,0
1349.967137120,0,0,0
1349.968980320,0,1,0
1349.970824800,0,0,0
1349.972667840,0,1,0
1349.974512480,0,0,0
1349.976355360,0,1,0
1349.978198720,0,0,0
1349.980041600,0,1,0
1349.981886240,0,0,0
1349.983729440,0,1,0
1349.985572800,0,0,0
1349.987415520,0,1,0
1349.989258560,0,0,0
1349.991103040,0,1,0
1349.992946240,0,0,0
1349.994790720,0,1,0
1349.996634080,0,0,0
1349.998476800,0,1,0
1350.000320000,0,0,0
1350.002163040,0,1,0
1350.004006080,0,0,0
1350.005849120,0,1,0
1350.007693600,0,0,0
1350.009536800,0,1,0
1350.011381280,0,0,0
1350.011381440,0,1,0
1350.011381600,0,0,0
1350.013224320,0,1,0
1350.015067520,0,0,0
1350.016910560,0,1,0
1350.018754880,0,0,0
1350.020598080,0,1,0
1350.022441440,0,0,0
1350.024285600,0,1,0
1350.026128640,0,0,0
1350.027972960,0,1,0
1350.029816320,0,0,0
1350.031660480,0,1,0
1350.033503680,0,0,0
1350.035346720,0,1,0
1350.037189920,0,0,0
1350.039034400,0,1,0
1350.040877760,0,0,0
1350.042720640,0,1,0
1350.044565120,0,0,0
1350.046408480,0,1,0
1350.048253120,0,0,0
1350.050096160,0,1,0
1350.051940480,0,0,0
1350.053783840,0,1,0
1350.055626880,0,0,0
1350.057470080,0,1,0
1350.059313120,0,0,0
1350.061157600,0,1,0
1350.063000640,0,0,0
1350.064845280,0,1,0
1350.066688320,0,0,0
1350.066688480,0,1,0
1350.066688640,0,0,0
1350.068531360,0,1,0
1350.070374880,0,0,0
1350.072217760,0,1,0
1350.074060960,0,0,0
1350.075905120,0,1,0
1350.077748320,0,0,0
1350.079591520,0,1,0
1350.081435840,0,0,0
1350.083279040,0,1,0
1350.085123520,0,0,0
1350.086966720,0,1,0
1350.088811040,0,0,0
1350.090653920,0,1,0
1350.092496960,0,0,0
1350.094340160,0,1,0
1350.096183200,0,0,0
1350.098027680,0,1,0
1350.099870880,0,0,0
1350.101715360,0,1,0
1350.103558880,0,0,0
1350.105401760,0,1,0
1350.107244960,0,0,0
1350.109089280,0,1,0
1350.110932480,0,0,0
1350.112775680,0,1,0
1350.114618880,0,0,0
1350.116462080,0,1,0
1350.118306720,0,0,0
1350.120149920,0,1,0
1350.121994560,0,0,0
1350.123837760,0,1,0
1350.125680800,0,0,0
1350.127524000,0,1,0
1350.129367200,0,0,0
1350.131210240,0,1,0
1350.133053280,0,0,0
1350.134897600,0,1,0
1350.136740960,0,0,0
1350.138584960,0,1,0
1350.140428320,0,0,0
1350.142271200,0,1,0
1350.144114720,0,0,0
1350.145958720,0,1,0
1350.147801920,0,0,0
1350.149645120,0,1,0
1350.151489600,0,0,0
1350.153332640,0,1,0
1350.155177120,0,0,0
1350.157020160,0,1,0
1350.158863520,0,0,0
1350.158863680,0,1,0
1350.158863840,0,0,0
1350.160706560,0,1,0
1350.162549600,0,0,0
1350.164392640,0,1,0
1350.166237120,0,0,0
1350.168080320,0,1,0
1350.169923680,0,0,0
1350.171767840,0,1,0
1350.173610880,0,0,0
1350.175455360,0,1,0
1350.177298400,0,0,0
1350.179142560,0,1,0
1350.180985760,0,0,0
1350.182828800,0,1,0
1350.184671840,0,0,0
1350.186515040,0,1,0
1350.188359840,0,0,0
1350.190202560,0,1,0
1350.192046880,0,0,0
1350.193889920,0,1,0
1350.195732960,0,0,0
1350.197576000,0,1,0
1350.199420160,0,0,0
1350.201263200,0,1,0
1350.203106720,0,0,0
1350.204949760,0,1,0
1350.206792800,0,0,0
1350.208637120,0,1,0
1350.210480160,0,0,0
1350.212324640,0,1,0
1350.214167680,0,0,0
1350.216010720,0,1,0
1350.217853920,0,0,0
1350.219696960,0,1,0
1350.221540160,0,0,0
1350.223383200,0,1,0
1350.225227520,0,0,0
1350.227070720,0,1,0
1350.228915200,0,0,0
1350.230758240,0,1,0
1350.232601440,0,0,0
1350.234444640,0,1,0
1350.236289440,0,0,0
1350.238132960,0,1,0
1350.238646400,0,0,0
1366.467559840,0,0,1
1366.469423040,0,0,0
1366.471287520,0,0,1
1366.473150560,0,0,0
1366.475013760,0,0,1
1366.476878080,0,0,0
1366.478741280,0,0,1
1366.480605760,0,0,0
1366.482468800,0,0,1
1366.484333280,0,0,0
1366.486196480,0,0,1
1366.488060800,0,0,0
1366.489924000,0,0,1
1366.491787200,0,0,0
1366.493650400,0,0,1
1366.495513600,0,0,0
1366.497378080,0,0,1
1366.499241440,0,0,0
1366.501105760,0,0,1
1366.502968960,0,0,0
1366.504833440,0,0,1
1366.506696640,0,0,0
1366.508559840,0,0,1
1366.510423040,0,0,0
1366.512286080,0,0,1
1366.514149280,0,0,0
1366.516012480,0,0,1
1366.517875840,0,0,0
1366.519738880,0,0,1
1366.521603520,0,0,0
1366.523466560,0,0,1
1366.525331200,0,0,0
1366.527194400,0,0,1
1366.529057600,0,0,0
1366.530920800,0,0,1
1366.532784000,0,0,0
1366.534647200,0,0,1
1366.536510400,0,0,0
1366.538373600,0,0,1
1366.540236800,0,0,0
1366.542101280,0,0,1
1366.543964320,0,0,0
1366.545828800,0,0,1
1366.547692000,0,0,0
1366.549555200,0,0,1
1366.551418400,0,0,0
1366.553281760,0,0,1
1366.555144960,0,0,0
1366.557008160,0,0,1
1366.558871360,0,0,0
1366.560734560,0,0,1
1366.562599200,0,0,0
1366.564462240,0,0,1
1366.566326880,0,0,0
1366.568190080,0,0,1
1366.570053120,0,0,0
1366.571916160,0,0,1
