Time [s],Channel 2,Channel 13
171.900436000,0,0
171.900437000,1,0
171.900440000,0,0
171.902313000,1,0
171.904192000,0,0
171.906066000,1,0
171.907945000,0,0
171.909817000,1,0
171.911695000,0,0
171.913568000,1,0
171.915447000,0,0
171.917320000,1,0
171.919196000,0,0
171.919197000,1,0
171.919200000,0,0
171.921072000,1,0
171.922952000,0,0
171.924825000,1,0
171.926701000,0,0
171.926702000,1,0
171.926705000,0,0
171.928577000,1,0
171.930457000,0,0
171.932329000,1,0
171.934208000,0,0
171.936080000,1,0
171.937961000,0,0
171.939833000,1,0
171.941712000,0,0
171.943586000,1,0
171.945465000,0,0
171.947338000,1,0
171.949218000,0,0
171.951091000,1,0
171.952970000,0,0
171.954842000,1,0
171.956722000,0,0
171.958593000,1,0
171.960472000,0,0
171.962344000,1,0
171.964225000,0,0
171.966097000,1,0
171.967978000,0,0
171.969850000,1,0
171.971726000,0,0
171.973602000,1,0
171.975301000,0,0
196.382564000,0,1
196.384454000,0,0
196.386345000,0,1
196.388234000,0,0
196.390125000,0,1
196.392015000,0,0
196.393904000,0,1
196.395794000,0,0
196.397684000,0,1
196.399574000,0,0
196.401465000,0,1
196.403354000,0,0
196.405244000,0,1
196.407135000,0,0
196.409024000,0,1
196.410915000,0,0
196.412805000,0,1
196.414695000,0,0
196.416585000,0,1
196.418474000,0,0
196.420364000,0,1
196.422255000,0,0
196.424144000,0,1
196.426034000,0,0
196.427923000,0,1
196.429813000,0,0
196.431702000,0,1
196.433592000,0,0
196.435483000,0,1
196.437372000,0,0
196.439263000,0,1
196.441153000,0,0
196.443043000,0,1
196.444932000,0,0
196.446823000,0,1
196.448712000,0,0
196.450602000,0,1
196.452491000,0,0
196.454381000,0,1
196.456270000,0,0
196.458160000,0,1
196.460051000,0,0
196.461940000,0,1
196.463831000,0,0
196.465721000,0,1
196.467611000,0,0
196.469501000,0,1
196.471392000,0,0
196.473281000,0,1
196.475171000,0,0
196.477060000,0,1
196.478950000,0,0
196.480839000,0,1
196.482729000,0,0
196.484620000,0,1
196.486509000,0,0
196.488400000,0,1
196.490290000,0,0
196.492180000,0,1
196.494070000,0,0
196.495959000,0,1
196.497849000,0,0
196.499738000,0,1
196.501628000,0,0
196.503518000,0,1
196.505407000,0,0
196.507297000,0,1
196.509187000,0,0
196.511077000,0,1
196.512968000,0,0
196.514857000,0,1
196.516748000,0,0
196.518638000,0,1
196.520527000,0,0
196.522417000,0,1
196.524306000,0,0
196.526196000,0,1
196.528086000,0,0
196.529976000,0,1
196.531865000,0,0
196.533756000,0,1
196.535646000,0,0
196.537537000,0,1
196.539426000,0,0
196.541316000,0,1
196.543206000,0,0
196.545095000,0,1
196.546985000,0,0
196.548874000,0,1
196.550764000,0,0
196.552654000,0,1
196.554544000,0,0
196.556433000,0,1
196.558323000,0,0
196.560212000,0,1
196.562103000,0,0
196.563992000,0,1
196.565883000,0,0
196.567773000,0,1
196.569662000,0,0
196.571551000,0,1
196.573441000,0,0
196.575331000,0,1
196.577222000,0,0
196.579111000,0,1
196.581001000,0,0
196.582890000,0,1
196.584780000,0,0
196.586670000,0,1
196.588560000,0,0
196.590451000,0,1
196.592341000,0,0
196.594231000,0,1
196.596121000,0,0
196.598012000,0,1
196.599901000,0,0
196.601792000,0,1
196.603681000,0,0
196.605571000,0,1
196.607460000,0,0
196.609350000,0,1
196.611240000,0,0
196.613130000,0,1
196.615020000,0,0
196.616910000,0,1
196.618801000,0,0
196.620690000,0,1
196.622581000,0,0
196.624470000,0,1
196.626361000,0,0
196.628250000,0,1
196.630139000,0,0
196.632029000,0,1
196.633918000,0,0
196.635809000,0,1
196.637698000,0,0
196.639589000,0,1
196.641478000,0,0
196.643369000,0,1
196.645259000,0,0
196.647149000,0,1
196.649039000,0,0
196.650929000,0,1
196.652819000,0,0
196.654708000,0,1
196.656598000,0,0
196.658487000,0,1
196.660378000,0,0
196.662267000,0,1
196.664158000,0,0
196.666047000,0,1
196.667938000,0,0
196.669827000,0,1
196.671718000,0,0
196.673607000,0,1
196.675497000,0,0
196.677386000,0,1
196.679276000,0,0
196.681165000,0,1
196.683056000,0,0
196.684945000,0,1
196.686835000,0,0
196.688725000,0,1
196.690615000,0,0
196.692506000,0,1
196.694395000,0,0
196.696286000,0,1
196.698176000,0,0
196.700065000,0,1
196.701955000,0,0
196.703844000,0,1
196.705734000,0,0
196.707624000,0,1
196.709514000,0,0
196.711403000,0,1
196.713294000,0,0
196.715184000,0,1
196.717074000,0,0
196.718964000,0,1
196.720854000,0,0
196.722744000,0,1
196.724633000,0,0
196.726523000,0,1
196.726632000,0,0
207.644042000,1,0
207.644778000,0,0
207.644780000,1,0
207.644781000,0,0
207.727937000,1,0
207.729827000,0,0
207.731711000,1,0
207.733600000,0,0
207.735484000,1,0
207.737374000,0,0
207.739256000,1,0
207.741146000,0,0
207.743028000,1,0
207.744918000,0,0
207.746801000,1,0
207.748690000,0,0
207.750573000,1,0
207.752464000,0,0
207.754346000,1,0
207.756237000,0,0
207.758120000,1,0
207.760011000,0,0
207.761894000,1,0
207.763783000,0,0
207.765666000,1,0
207.767556000,0,0
207.769438000,1,0
207.771328000,0,0
207.773211000,1,0
207.775101000,0,0
207.776985000,1,0
207.778875000,0,0
207.780759000,1,0
207.782649000,0,0
207.784533000,1,0
207.786422000,0,0
207.788307000,1,0
207.790197000,0,0
207.792081000,1,0
207.793970000,0,0
207.795854000,1,0
207.797744000,0,0
207.799627000,1,0
207.801518000,0,0
207.803401000,1,0
207.805292000,0,0
207.807175000,1,0
207.809061000,0,0
207.809062000,1,0
207.809065000,0,0
207.810948000,1,0
207.812837000,0,0
207.814720000,1,0
207.816610000,0,0
207.818493000,1,0
207.820383000,0,0
207.822266000,1,0
207.824156000,0,0
207.826040000,1,0
207.827930000,0,0
207.829814000,1,0
207.831700000,0,0
207.831701000,1,0
207.831704000,0,0
207.833587000,1,0
207.835476000,0,0
207.837359000,1,0
207.839249000,0,0
207.841132000,1,0
207.843022000,0,0
207.844905000,1,0
207.846795000,0,0
207.848678000,1,0
207.850570000,0,0
207.852452000,1,0
207.854344000,0,0
207.856226000,1,0
207.858117000,0,0
207.860000000,1,0
207.861891000,0,0
207.863774000,1,0
207.865665000,0,0
207.867548000,1,0
207.869437000,0,0
207.871321000,1,0
207.873211000,0,0
207.875095000,1,0
207.876981000,0,0
207.876982000,1,0
207.876985000,0,0
207.878869000,1,0
207.880759000,0,0
207.882641000,1,0
207.884531000,0,0
207.886414000,1,0
207.888300000,0,0
207.888301000,1,0
207.888304000,0,0
207.890187000,1,0
207.892077000,0,0
207.893959000,1,0
207.895850000,0,0
207.897733000,1,0
207.899625000,0,0
207.901507000,1,0
207.903397000,0,0
207.905280000,1,0
207.907166000,0,0
207.907167000,1,0
207.907170000,0,0
207.909053000,1,0
207.910942000,0,0
207.912825000,1,0
207.914715000,0,0
207.916599000,1,0
207.918489000,0,0
207.920373000,1,0
207.922259000,0,0
207.922260000,1,0
207.922263000,0,0
207.924147000,1,0
207.926037000,0,0
207.927921000,1,0
207.929811000,0,0
207.931694000,1,0
207.933584000,0,0
207.935468000,1,0
207.937358000,0,0
207.939241000,1,0
207.941132000,0,0
207.943014000,1,0
207.944905000,0,0
207.946788000,1,0
207.948679000,0,0
207.950562000,1,0
207.952448000,0,0
207.952449000,1,0
207.952452000,0,0
207.954335000,1,0
207.956224000,0,0
207.958107000,1,0
207.959997000,0,0
207.961880000,1,0
207.963770000,0,0
207.965654000,1,0
207.967545000,0,0
207.969428000,1,0
207.971318000,0,0
207.973202000,1,0
207.975092000,0,0
207.976974000,1,0
207.978864000,0,0
207.980747000,1,0
207.982633000,0,0
207.982634000,1,0
207.982635000,0,0
207.982636000,1,0
207.982637000,0,0
207.984520000,1,0
207.986409000,0,0
207.988292000,1,0
207.990183000,0,0
207.992066000,1,0
207.993958000,0,0
207.995840000,1,0
207.997731000,0,0
207.999614000,1,0
208.001505000,0,0
208.003388000,1,0
208.005278000,0,0
208.007161000,1,0
208.009051000,0,0
208.010935000,1,0
208.012824000,0,0
208.014708000,1,0
208.016598000,0,0
208.018482000,1,0
208.020372000,0,0
208.022255000,1,0
208.024144000,0,0
208.026027000,1,0
208.027917000,0,0
208.029800000,1,0
208.031690000,0,0
208.033572000,1,0
208.035464000,0,0
208.037346000,1,0
208.039237000,0,0
208.041120000,1,0
208.043011000,0,0
208.044894000,1,0
208.046781000,0,0
208.046782000,1,0
208.046785000,0,0
208.048668000,1,0
208.050559000,0,0
208.052441000,1,0
208.054332000,0,0
208.056215000,1,0
208.058105000,0,0
208.059989000,1,0
208.061879000,0,0
208.063762000,1,0
208.065652000,0,0
208.067536000,1,0
208.069423000,0,0
243.740032000,1,0
243.740767000,0,0
243.740768000,1,0
243.740770000,0,0
243.823917000,1,0
243.825800000,0,0
243.827677000,1,0
243.829561000,0,0
243.831438000,1,0
243.833323000,0,0
243.835198000,1,0
243.837081000,0,0
243.838958000,1,0
243.840841000,0,0
243.842719000,1,0
243.844602000,0,0
243.846478000,1,0
243.848363000,0,0
243.850239000,1,0
243.852124000,0,0
243.854000000,1,0
243.855885000,0,0
243.857761000,1,0
243.859641000,0,0
243.859642000,1,0
243.859645000,0,0
243.861521000,1,0
243.863404000,0,0
243.865281000,1,0
243.867165000,0,0
243.869041000,1,0
243.870921000,0,0
243.870922000,1,0
