Time [s],Channel 2,Channel 3,Channel 15
6040.212652000,0,0,1
6040.214515040,0,0,0
6040.216378080,0,0,1
6040.218241120,0,0,0
6040.220104160,0,0,1
6040.221967200,0,0,0
6040.223830240,0,0,1
6040.225694560,0,0,0
6040.227557600,0,0,1
6040.229421920,0,0,0
6040.231284800,0,0,1
6040.233147840,0,0,0
6040.235010880,0,0,1
6040.236873920,0,0,0
6040.238736960,0,0,1
6040.240600000,0,0,0
6040.242462880,0,0,1
6040.244325920,0,0,0
6040.246190240,0,0,1
6040.248053120,0,0,0
6040.249917600,0,0,1
6040.251780640,0,0,0
6040.253645120,0,0,1
6040.255508320,0,0,0
6040.257371200,0,0,1
6040.259234400,0,0,0
6040.261097440,0,0,1
6040.262960480,0,0,0
6058.313944960,0,1,0
6058.315785120,0,0,0
6058.317624960,0,1,0
6058.319464960,0,0,0
6058.319465120,0,1,0
6058.319465280,0,0,0
6058.321304960,0,1,0
6058.323146400,0,0,0
6058.324986080,0,1,0
6058.326827520,0,0,0
6058.328667360,0,1,0
6058.330508800,0,0,0
6058.332348640,0,1,0
6058.334189440,0,0,0
6058.336029440,0,1,0
6058.337869600,0,0,0
6058.339709600,0,1,0
6058.341549440,0,0,0
6058.343390880,0,1,0
6058.345230720,0,0,0
6058.347072000,0,1,0
6058.348912160,0,0,0
6058.350753280,0,1,0
6058.352593280,0,0,0
6058.354434560,0,1,0
6058.356274720,0,0,0
6058.358114560,0,1,0
6058.359956000,0,0,0
6058.361796000,0,1,0
6058.363637280,0,0,0
6058.365477280,0,1,0
6058.367317120,0,0,0
6058.367317280,0,1,0
6058.367317440,0,0,0
6058.369156960,0,1,0
6058.370996960,0,0,0
6058.372836960,0,1,0
6058.374678400,0,0,0
6058.376518400,0,1,0
6058.378358400,0,0,0
6058.380199680,0,1,0
6058.382039680,0,0,0
6058.383880960,0,1,0
6058.385721120,0,0,0
6058.387560960,0,1,0
6058.389400960,0,0,0
6058.391241120,0,1,0
6058.393081120,0,0,0
6058.394921120,0,1,0
6058.396762400,0,0,0
6058.398602400,0,1,0
6058.400443840,0,0,0
6058.402283680,0,1,0
6058.404125120,0,0,0
6058.405965120,0,1,0
6058.407806560,0,0,0
6058.409646560,0,1,0
6058.411486720,0,0,0
6058.413328000,0,1,0
6058.415168000,0,0,0
6058.417009280,0,1,0
6058.418849440,0,0,0
6058.420689440,0,1,0
6058.422529440,0,0,0
6058.424369440,0,1,0
6058.426209440,0,0,0
6058.428050880,0,1,0
6058.429890880,0,0,0
6058.429891040,0,1,0
6058.429891200,0,0,0
6058.431730880,0,1,0
6058.433572160,0,0,0
6058.435412160,0,1,0
6058.437253600,0,0,0
6058.437253760,0,1,0
6058.437253920,0,0,0
6058.439093600,0,1,0
6058.440933760,0,0,0
6058.442773760,0,1,0
6058.444613760,0,0,0
6058.446453600,0,1,0
6058.448293600,0,0,0
6058.450134880,0,1,0
6058.451974880,0,0,0
6058.453816160,0,1,0
6058.455656320,0,0,0
6058.457497600,0,1,0
6058.459337760,0,0,0
6058.461179040,0,1,0
6058.463019040,0,0,0
6058.464859040,0,1,0
6058.466700320,0,0,0
6058.468540480,0,1,0
6058.470381920,0,0,0
6058.472221920,0,1,0
6058.474061920,0,0,0
6058.475901920,0,1,0
6058.477742080,0,0,0
6058.479582080,0,1,0
6058.481423520,0,0,0
6058.483263360,0,1,0
6058.485103680,0,0,0
6058.486944800,0,1,0
6058.488785120,0,0,0
6058.490626400,0,1,0
6058.492466400,0,0,0
6058.494306400,0,1,0
6058.496146400,0,0,0
6058.497986400,0,1,0
6058.499826400,0,0,0
6058.501666400,0,1,0
6058.503507840,0,0,0
6058.505347840,0,1,0
6058.507189280,0,0,0
6058.509029120,0,1,0
6058.510870400,0,0,0
6058.512710560,0,1,0
6058.514551200,0,0,0
6058.516391200,0,1,0
6058.518231200,0,0,0
6058.520072480,0,1,0
6058.521912800,0,0,0
6058.523754080,0,1,0
6058.525594240,0,0,0
6058.527434080,0,1,0
6058.529274080,0,0,0
6058.531115200,0,1,0
6058.532955360,0,0,0
6058.534796640,0,1,0
6058.536636640,0,0,0
6058.536636800,0,1,0
6058.536636960,0,0,0
6058.538476640,0,1,0
6058.540318240,0,0,0
6058.542158240,0,1,0
6058.543999520,0,0,0
6058.545839680,0,1,0
6058.547679840,0,0,0
6058.549519840,0,1,0
6058.551359840,0,0,0
6058.553199840,0,1,0
6058.555039840,0,0,0
6058.556881440,0,1,0
6058.558721440,0,0,0
6058.560562720,0,1,0
6058.562402720,0,0,0
6058.564243840,0,1,0
6058.566084000,0,0,0
6058.566084160,0,1,0
6058.566084320,0,0,0
6058.567924000,0,1,0
6058.569764160,0,0,0
6058.571604160,0,1,0
6058.573444320,0,0,0
6058.575284320,0,1,0
6058.577125760,0,0,0
6058.578965600,0,1,0
6058.580805760,0,0,0
6058.582645760,0,1,0
6058.584487200,0,0,0
6058.586327360,0,1,0
6058.588168640,0,0,0
6058.590008480,0,1,0
6058.591848640,0,0,0
6058.593689920,0,1,0
6058.595529920,0,0,0
6058.597371520,0,1,0
6058.599211680,0,0,0
6058.601051520,0,1,0
6058.602891680,0,0,0
6058.604731680,0,1,0
6058.606571680,0,0,0
6058.608411840,0,1,0
6058.610252960,0,0,0
6058.612093120,0,1,0
6058.613934560,0,0,0
6058.615774400,0,1,0
6058.617615520,0,0,0
6058.617615680,0,1,0
6058.617615840,0,0,0
6058.619455520,0,1,0
6058.621295520,0,0,0
6058.623135520,0,1,0
6058.624975520,0,0,0
6058.626815360,0,1,0
6058.628655520,0,0,0
6058.630496800,0,1,0
6058.632336800,0,0,0
6058.634178080,0,1,0
6058.636018400,0,0,0
6058.637859520,0,1,0
6058.639699520,0,0,0
6058.641540640,0,1,0
6058.643380800,0,0,0
6058.645220640,0,1,0
6058.647062240,0,0,0
6058.648902240,0,1,0
6058.650743520,0,0,0
6058.652583360,0,1,0
6058.654423520,0,0,0
6058.656263360,0,1,0
6058.658103360,0,0,0
6058.659943520,0,1,0
6058.661783680,0,0,0
6058.663625120,0,1,0
6058.664963680,0,0,0
6074.973088800,0,0,1
6074.974951840,0,0,0
6074.976815040,0,0,1
6074.978678080,0,0,0
6074.980541280,0,0,1
6074.982405920,0,0,0
6074.984268960,0,0,1
6074.986133440,0,0,0
6074.987996640,0,0,1
6074.989860960,0,0,0
6074.991724320,0,0,1
6074.993587520,0,0,0
6074.995450560,0,0,1
6074.997313760,0,0,0
6074.999176960,0,0,1
6075.001040000,0,0,0
6075.002903200,0,0,1
6075.004766400,0,0,0
6075.006630880,0,0,1
6075.008494080,0,0,0
6075.010358560,0,0,1
6075.012221760,0,0,0
6075.014084800,0,0,1
6075.015947840,0,0,0
6075.017811040,0,0,1
6075.019674240,0,0,0
6075.021537440,0,0,1
6075.023400640,0,0,0
6075.025263840,0,0,1
6075.027128480,0,0,0
6075.028991520,0,0,1
6075.030856160,0,0,0
6075.032719360,0,0,1
6075.034583840,0,0,0
6075.036446880,0,0,1
6075.038311520,0,0,0
6075.040174560,0,0,1
6075.042039040,0,0,0
6075.043902240,0,0,1
6075.045765440,0,0,0
6075.047630080,0,0,1
6075.049493120,0,0,0
6075.051357760,0,0,1
6075.053220960,0,0,0
6075.055085440,0,0,1
6075.056948640,0,0,0
6075.058812800,0,0,1
6075.060676000,0,0,0
6075.062539200,0,0,1
6075.064402560,0,0,0
6075.066265760,0,0,1
6075.068130080,0,0,0
6075.069993280,0,0,1
6075.071857920,0,0,0
6075.073720960,0,0,1
6075.075585600,0,0,0
6075.077448800,0,0,1
6075.079312160,0,0,0
6075.081175520,0,0,1
6075.083038720,0,0,0
6075.084901920,0,0,1
6075.086765280,0,0,0
6075.088629760,0,0,1
6075.090492960,0,0,0
6075.092357440,0,0,1
6075.094220640,0,0,0
6075.096085280,0,0,1
6075.097948480,0,0,0
6075.099811680,0,0,1
6075.101674880,0,0,0
6075.103538240,0,0,1
6075.105401440,0,0,0
6075.107264640,0,0,1
6075.109127840,0,0,0
6075.110991040,0,0,1
6075.112855520,0,0,0
6075.114718720,0,0,1
6075.116583200,0,0,0
6075.118446400,0,0,1
6075.120309600,0,0,0
6075.122172800,0,0,1
6075.124037440,0,0,0
6075.125900640,0,0,1
6075.127765120,0,0,0
6075.129628320,0,0,1
6075.131491520,0,0,0
6075.133355840,0,0,1
6075.135219200,0,0,0
6075.137083680,0,0,1
6075.138946880,0,0,0
6075.140811360,0,0,1
6075.142674560,0,0,0
6075.144538880,0,0,1
6075.146402080,0,0,0
6075.148265280,0,0,1
6075.150128320,0,0,0
6075.151991520,0,0,1
6075.153856000,0,0,0
6075.155719040,0,0,1
6075.157583680,0,0,0
6075.159446720,0,0,1
6075.161309920,0,0,0
6075.163173120,0,0,1
6075.165036160,0,0,0
6075.166899200,0,0,1
6075.168762400,0,0,0
6075.170625440,0,0,1
6075.172488640,0,0,0
6075.174353120,0,0,1
6075.176216320,0,0,0
6075.178080960,0,0,1
6075.179944000,0,0,0
6075.181808320,0,0,1
6075.183671360,0,0,0
6075.185534560,0,0,1
6075.187397760,0,0,0
6075.189260960,0,0,1
6075.191124160,0,0,0
6075.192987360,0,0,1
6075.194851840,0,0,0
6075.196715040,0,0,1
6075.198579680,0,0,0
6075.200442720,0,0,1
6075.202307040,0,0,0
6075.204170240,0,0,1
6075.206033440,0,0,0
6075.207896480,0,0,1
6075.209761120,0,0,0
6075.211624320,0,0,1
6075.213488800,0,0,0
6075.215351840,0,0,1
6075.217215200,0,0,0
6075.219079680,0,0,1
6075.220943040,0,0,0
6075.222807520,0,0,1
6075.224670720,0,0,0
6075.226535200,0,0,1
6075.228398560,0,0,0
6075.230263040,0,0,1
6075.232126240,0,0,0
6075.233989440,0,0,1
6075.235852480,0,0,0
6075.237715680,0,0,1
6075.239580160,0,0,0
6075.241443360,0,0,1
6075.243308000,0,0,0
6075.245171040,0,0,1
6075.247034240,0,0,0
6075.248897600,0,0,1
6075.250760800,0,0,0
6075.252624000,0,0,1
6075.254487200,0,0,0
6075.256350400,0,0,1
6075.258213440,0,0,0
6075.260077920,0,0,1
6075.261940960,0,0,0
6075.263805280,0,0,1
6075.265668320,0,0,0
6075.267531360,0,0,1
6075.269394560,0,0,0
6075.271257600,0,0,1
6075.273120640,0,0,0
6075.274983840,0,0,1
6075.276846880,0,0,0
6075.278709920,0,0,1
6075.280574400,0,0,0
6075.282437440,0,0,1
6075.284301920,0,0,0
6075.286164960,0,0,1
6075.288029440,0,0,0
6075.289892480,0,0,1
6075.291755520,0,0,0
6075.293618560,0,0,1
6075.295481760,0,0,0
6075.297344800,0,0,1
6075.299208000,0,0,0
6075.301072320,0,0,1
6075.302935360,0,0,0
6075.304799680,0,0,1
6075.306662720,0,0,0
6075.308527200,0,0,1
6075.310390240,0,0,0
6075.312254560,0,0,1
6075.314117600,0,0,0
6075.315982080,0,0,1
6075.317845120,0,0,0
6094.829267360,0,1,0
6094.831105920,0,0,0
6094.832944480,0,1,0
6094.834783040,0,0,0
6094.836621440,0,1,0
6094.838461440,0,0,0
6094.840300000,0,1,0
6094.842139680,0,0,0
6094.843978240,0,1,0
6094.845816960,0,0,0
6094.847655360,0,1,0
6094.849493920,0,0,0
6094.851332160,0,1,0
6094.853170720,0,0,0
6094.855009280,0,1,0
6094.856847840,0,0,0
6094.858687680,0,1,0
6094.860526400,0,0,0
6094.862366240,0,1,0
6094.864204800,0,0,0
6094.866044800,0,1,0
6094.867883520,0,0,0
6094.869723200,0,1,0
6094.871561760,0,0,0
6094.873400480,0,1,0
6094.875240320,0,0,0
6094.877078880,0,1,0
6094.878918720,0,0,0
6094.880757280,0,1,0
6094.882597280,0,0,0
6094.884435680,0,1,0
6094.886274400,0,0,0
6094.888112960,0,1,0
6094.889951520,0,0,0
6094.891791520,0,1,0
6094.893630080,0,0,0
6094.895470080,0,1,0
6094.897308800,0,0,0
6094.899147360,0,1,0
6094.900986080,0,0,0
6094.902824640,0,1,0
6094.904663360,0,0,0
6094.906501760,0,1,0
6094.908340480,0,0,0
6094.910179200,0,1,0
6094.912019200,0,0,0
6094.913857760,0,1,0
6094.915697920,0,0,0
6094.917536480,0,1,0
6094.919375040,0,0,0
6094.921213600,0,1,0
6094.923052480,0,0,0
6094.924890880,0,1,0
6094.926729600,0,0,0
6094.928569600,0,1,0
6094.930408320,0,0,0
6094.930408480,0,1,0
6094.930408640,0,0,0
6094.932248160,0,1,0
6094.934087040,0,0,0
6094.935926880,0,1,0
6094.937765600,0,0,0
6094.939605440,0,1,0
6094.941444160,0,0,0
6094.943282720,0,1,0
6094.945122720,0,0,0
6094.946961440,0,1,0
6094.948801440,0,0,0
6094.950640160,0,1,0
6094.952480160,0,0,0
6094.954318880,0,1,0
6094.956157760,0,0,0
6094.957996320,0,1,0
6094.959835200,0,0,0
6094.961673920,0,1,0
6094.963512640,0,0,0
6094.965352800,0,1,0
6094.967191520,0,0,0
6094.969031520,0,1,0
6094.970870240,0,0,0
6094.972708800,0,1,0
6094.974547360,0,0,0
6094.976386080,0,1,0
6094.978224800,0,0,0
6094.980063520,0,1,0
6094.981903680,0,0,0
6094.983742240,0,1,0
6094.985582400,0,0,0
6094.987420800,0,1,0
6094.989259520,0,0,0
6094.991098080,0,1,0
6094.992936640,0,0,0
6094.994775360,0,1,0
6094.996613920,0,0,0
6094.998454080,0,1,0
6095.000292800,0,0,0
6095.002132800,0,1,0
6095.003971520,0,0,0
6095.005811360,0,1,0
6095.007649920,0,0,0
6095.009489920,0,1,0
6095.011328640,0,0,0
6095.013168480,0,1,0
6095.015007040,0,0,0
6095.016845760,0,1,0
6095.018685920,0,0,0
6095.020524480,0,1,0
6095.022364640,0,0,0
6095.024203360,0,1,0
6095.026042080,0,0,0
6095.027880640,0,1,0
6095.029719520,0,0,0
6095.031557920,0,1,0
6095.033396800,0,0,0
6095.035236640,0,1,0
6095.037075360,0,0,0
6095.038915200,0,1,0
6095.040754080,0,0,0
6095.042592800,0,1,0
6095.044431520,0,0,0
6095.046270240,0,1,0
6095.048108960,0,0,0
6095.049947360,0,1,0
6095.051787360,0,0,0
6095.053626080,0,1,0
6095.055465920,0,0,0
6095.057304640,0,1,0
6095.059143360,0,0,0
6095.059143520,0,1,0
6095.059143680,0,0,0
6095.060982080,0,1,0
6095.062820640,0,0,0
6095.064659360,0,1,0
6095.066499520,0,0,0
6095.068338080,0,1,0
6095.070176640,0,0,0
6095.072016480,0,1,0
6095.073855360,0,0,0
6095.075695200,0,1,0
6095.077533760,0,0,0
6095.079373760,0,1,0
6095.081212320,0,0,0
6095.083052160,0,1,0
6095.084891040,0,0,0
6095.086729600,0,1,0
6095.088569600,0,0,0
6095.090408160,0,1,0
6095.092248000,0,0,0
6095.094086720,0,1,0
6095.095925280,0,0,0
6095.097764000,0,1,0
6095.099602720,0,0,0
6095.101441280,0,1,0
6095.103280000,0,0,0
6095.105120000,0,1,0
6095.106958560,0,0,0
6095.108798560,0,1,0
6095.110637120,0,0,0
6095.112475840,0,1,0
6095.114314560,0,0,0
6095.116153280,0,1,0
6095.117991840,0,0,0
6095.119830560,0,1,0
6095.121669120,0,0,0
6095.123507840,0,1,0
6095.125347680,0,0,0
6095.127186400,0,1,0
6095.129026400,0,0,0
6095.130864960,0,1,0
6095.132703680,0,0,0
6095.134542240,0,1,0
6095.136382080,0,0,0
6095.138220800,0,1,0
6095.140059360,0,0,0
6095.141899360,0,1,0
6095.143738080,0,0,0
6095.143738240,0,1,0
6095.143738400,0,0,0
6095.145577920,0,1,0
6095.147416800,0,0,0
6095.149256480,0,1,0
6095.151095200,0,0,0
6095.152934880,0,1,0
6095.154773600,0,0,0
6095.156612160,0,1,0
6095.158452160,0,0,0
6095.160290880,0,1,0
6095.162131040,0,0,0
6095.163969600,0,1,0
6095.165808320,0,0,0
6095.167646720,0,1,0
6095.169485280,0,0,0
6095.171323680,0,1,0
6095.173162400,0,0,0
6095.175000800,0,1,0
6095.176839360,0,0,0
6095.178679520,0,1,0
6095.180242720,0,0,0
6110.025960640,0,0,1
6110.027819360,0,0,0
6110.029677760,0,0,1
6110.031536320,0,0,0
6110.033394880,0,0,1
6110.035254880,0,0,0
6110.037113280,0,0,1
6110.038973120,0,0,0
6110.040831680,0,0,1
6110.042691680,0,0,0
6110.044550240,0,0,1
6110.046408640,0,0,0
6110.048267200,0,0,1
6110.050125760,0,0,0
6110.051984480,0,0,1
6110.053843040,0,0,0
6110.055702880,0,0,1
6110.057561600,0,0,0
6110.059421440,0,0,1
6110.061280000,0,0,0
6110.063140000,0,0,1
6110.064998720,0,0,0
6110.066857920,0,0,1
6110.068716480,0,0,0
6110.070576320,0,0,1
6110.072434880,0,0,0
6110.074293600,0,0,1
6110.076153600,0,0,0
6110.078012160,0,0,1
6110.079872000,0,0,0
6110.081730560,0,0,1
6110.083590560,0,0,0
6110.085449120,0,0,1
6110.087309120,0,0,0
6110.089167680,0,0,1
6110.091026400,0,0,0
6110.092884960,0,0,1
6110.094743680,0,0,0
6110.096603680,0,0,1
6110.098462240,0,0,0
6110.100322400,0,0,1
6110.102180960,0,0,0
6110.104040960,0,0,1
6110.105899520,0,0,0
6110.107758080,0,0,1
6110.109616800,0,0,0
6110.111475360,0,0,1
6110.113334080,0,0,0
6110.115192960,0,0,1
6110.117051520,0,0,0
6110.118910080,0,0,1
6110.120770080,0,0,0
6110.122628640,0,0,1
6110.124488480,0,0,0
6110.126347040,0,0,1
6110.128205760,0,0,0
6110.130064320,0,0,1
6110.131924160,0,0,0
6110.133782720,0,0,1
6110.135642880,0,0,0
6110.137501440,0,0,1
6110.139360000,0,0,0
6110.141219840,0,0,1
6110.143078400,0,0,0
6110.144938240,0,0,1
6110.146796640,0,0,0
6110.148656640,0,0,1
6110.150515360,0,0,0
6110.152373760,0,0,1
6110.154232320,0,0,0
6110.156090880,0,0,1
6110.157949440,0,0,0
6110.159808000,0,0,1
6110.161667840,0,0,0
6110.163526400,0,0,1
6110.165386400,0,0,0
6110.167245120,0,0,1
6110.169103840,0,0,0
6110.170962400,0,0,1
6110.172821120,0,0,0
6110.174679680,0,0,1
6110.176539040,0,0,0
6110.178397600,0,0,1
6110.180256160,0,0,0
6110.182116000,0,0,1
6110.183974560,0,0,0
6110.185834560,0,0,1
6110.187693120,0,0,0
6110.189551840,0,0,1
6110.191410400,0,0,0
6110.193270080,0,0,1
6110.195128640,0,0,0
6110.196988480,0,0,1
6110.198847200,0,0,0
6110.200705760,0,0,1
6110.202565760,0,0,0
6110.204424480,0,0,1
6110.206284320,0,0,0
6110.208143040,0,0,1
6110.210003040,0,0,0
6110.211861600,0,0,1
6110.213720320,0,0,0
6110.215578880,0,0,1
6110.217437600,0,0,0
6110.219296160,0,0,1
6110.221154720,0,0,0
6110.223014720,0,0,1
6110.224873280,0,0,0
6110.226733280,0,0,1
6110.228592000,0,0,0
6110.230450560,0,0,1
6110.232309440,0,0,0
6110.234168000,0,0,1
6110.236026720,0,0,0
6110.237885920,0,0,1
6110.239744480,0,0,0
6110.241603040,0,0,1
6110.243462880,0,0,0
6110.245321600,0,0,1
6110.247181600,0,0,0
6110.249040160,0,0,1
6110.250898880,0,0,0
6110.252757440,0,0,1
6110.254617280,0,0,0
6110.256475840,0,0,1
6110.258335840,0,0,0
6110.260194400,0,0,1
6110.262053120,0,0,0
6110.263912800,0,0,1
6110.265771520,0,0,0
6110.267631520,0,0,1
6110.269490240,0,0,0
6110.271350080,0,0,1
6110.273208800,0,0,0
6110.275067360,0,0,1
6110.276925760,0,0,0
6110.278784160,0,0,1
6110.280642720,0,0,0
6110.282501280,0,0,1
6110.284361440,0,0,0
6110.286219680,0,0,1
6110.288079520,0,0,0
6110.289938080,0,0,1
6110.291796640,0,0,0
6110.293655200,0,0,1
6110.295513760,0,0,0
6110.297372160,0,0,1
6110.299231360,0,0,0
6110.301089760,0,0,1
6110.302948160,0,0,0
6110.304808160,0,0,1
6110.306666880,0,0,0
6110.308526720,0,0,1
6110.310385280,0,0,0
6110.312243840,0,0,1
6110.314102400,0,0,0
6110.315962240,0,0,1
6110.317820960,0,0,0
6110.319680640,0,0,1
6110.321539360,0,0,0
6110.323397760,0,0,1
6110.325257440,0,0,0
6110.327116000,0,0,1
6110.328975840,0,0,0
6110.330834240,0,0,1
6110.332694080,0,0,0
6110.334552640,0,0,1
6110.336411200,0,0,0
6110.338269600,0,0,1
6110.340128000,0,0,0
6110.341986560,0,0,1
6110.343845280,0,0,0
6110.345704960,0,0,1
6110.347563520,0,0,0
6110.349423360,0,0,1
6110.351281760,0,0,0
6110.353140160,0,0,1
6110.354998720,0,0,0
6110.356857120,0,0,1
6110.358715680,0,0,0
6110.360575040,0,0,1
6110.362433600,0,0,0
6110.364292160,0,0,1
6110.366152000,0,0,0
6110.368010560,0,0,1
6110.369870560,0,0,0
6110.371729600,0,0,1
6110.371892640,0,0,0
6131.345236640,0,1,0
6131.347077600,0,0,0
6131.348918400,0,1,0
6131.350759200,0,0,0
6131.352600000,0,1,0
6131.354442240,0,0,0
6131.356282880,0,1,0
6131.358125120,0,0,0
6131.359965760,0,1,0
6131.361808160,0,0,0
6131.363648960,0,1,0
6131.365489760,0,0,0
6131.367330560,0,1,0
6131.369171520,0,0,0
6131.371012320,0,1,0
6131.372853440,0,0,0
6131.374695680,0,1,0
6131.376536800,0,0,0
6131.378379040,0,1,0
6131.380220000,0,0,0
6131.382060800,0,1,0
6131.383901760,0,0,0
6131.385742720,0,1,0
6131.387583840,0,0,0
6131.389424640,0,1,0
6131.391267040,0,0,0
6131.393108000,0,1,0
6131.394950240,0,0,0
6131.396791200,0,1,0
6131.398633440,0,0,0
6131.400474080,0,1,0
6131.402315200,0,0,0
6131.404156160,0,1,0
6131.405997120,0,0,0
6131.407838080,0,1,0
6131.409679200,0,0,0
6131.411521280,0,1,0
6131.413362240,0,0,0
6131.415204320,0,1,0
6131.417045280,0,0,0
6131.418887360,0,1,0
6131.420728480,0,0,0
6131.422569440,0,1,0
6131.424410400,0,0,0
6131.426251360,0,1,0
6131.428093920,0,0,0
6131.429934720,0,1,0
6131.431777120,0,0,0
6131.433617920,0,1,0
6131.435460160,0,0,0
6131.437301120,0,1,0
6131.439142240,0,0,0
6131.440983040,0,1,0
6131.442824000,0,0,0
6131.444666240,0,1,0
6131.446507200,0,0,0
6131.448349280,0,1,0
6131.450190240,0,0,0
6131.452032320,0,1,0
6131.453873280,0,0,0
6131.455715360,0,1,0
6131.457556160,0,0,0
6131.459396960,0,1,0
6131.461238080,0,0,0
6131.463078880,0,1,0
6131.464921280,0,0,0
6131.466761920,0,1,0
6131.468604160,0,0,0
6131.470445120,0,1,0
6131.472287360,0,0,0
6131.474128160,0,1,0
6131.475968960,0,0,0
6131.477809920,0,1,0
6131.479651040,0,0,0
6131.481492960,0,1,0
6131.483333760,0,0,0
6131.485176000,0,1,0
6131.487016800,0,0,0
6131.488858880,0,1,0
6131.490699680,0,0,0
6131.492541760,0,1,0
6131.494382720,0,0,0
6131.496223520,0,1,0
6131.498064480,0,0,0
6131.499905280,0,1,0
6131.501747680,0,0,0
6131.503588480,0,1,0
6131.505429440,0,0,0
6131.507270400,0,1,0
6131.509112640,0,0,0
6131.510953600,0,1,0
6131.512794560,0,0,0
6131.512794720,0,1,0
6131.512794880,0,0,0
6131.514635520,0,1,0
6131.516476640,0,0,0
6131.518318880,0,1,0
6131.520159680,0,0,0
6131.522001920,0,1,0
6131.523843040,0,0,0
6131.525685120,0,1,0
6131.527526080,0,0,0
6131.529368320,0,1,0
6131.531209440,0,0,0
6131.533050080,0,1,0
6131.534892320,0,0,0
6131.536733280,0,1,0
6131.538575520,0,0,0
6131.540416320,0,1,0
6131.542257280,0,0,0
6131.542257440,0,1,0
6131.542257600,0,0,0
6131.544098240,0,1,0
6131.545940640,0,0,0
6131.547781440,0,1,0
6131.549622400,0,0,0
6131.551463200,0,1,0
6131.553304160,0,0,0
6131.555146400,0,1,0
6131.556987200,0,0,0
6131.558829440,0,1,0
6131.560670400,0,0,0
6131.562512480,0,1,0
6131.564353440,0,0,0
6131.566195520,0,1,0
6131.568036480,0,0,0
6131.569877120,0,1,0
6131.571719520,0,0,0
6131.573560320,0,1,0
6131.575402560,0,0,0
6131.577243360,0,1,0
6131.579084320,0,0,0
6131.580925120,0,1,0
6131.582767680,0,0,0
6131.584608320,0,1,0
6131.586449440,0,0,0
6131.588291520,0,1,0
6131.590132480,0,0,0
6131.591974720,0,1,0
6131.593815680,0,0,0
6131.595656320,0,1,0
6131.597497280,0,0,0
6131.599339360,0,1,0
6131.601180320,0,0,0
6131.603022240,0,1,0
6131.604863200,0,0,0
6131.606704000,0,1,0
6131.608546080,0,0,0
6131.610386880,0,1,0
6131.612229120,0,0,0
6131.614070080,0,1,0
6131.615910880,0,0,0
6131.617751840,0,1,0
6131.619593920,0,0,0
6131.621434880,0,1,0
6131.623275680,0,0,0
6131.625117760,0,1,0
6131.626958720,0,0,0
6131.628800960,0,1,0
6131.630641920,0,0,0
6131.632482880,0,1,0
6131.634323840,0,0,0
6131.636166080,0,1,0
6131.638007040,0,0,0
6131.639848960,0,1,0
6131.641689920,0,0,0
6131.643530720,0,1,0
6131.645372960,0,0,0
6131.647213920,0,1,0
6131.649056480,0,0,0
6131.650897120,0,1,0
6131.652738080,0,0,0
6131.654579040,0,1,0
6131.656421280,0,0,0
6131.658262080,0,1,0
6131.660102880,0,0,0
6131.661945120,0,1,0
6131.663786080,0,0,0
6131.665628480,0,1,0
6131.667469280,0,0,0
6131.669310240,0,1,0
6131.671151360,0,0,0
6131.672993440,0,1,0
6131.674834400,0,0,0
6131.676675200,0,1,0
6131.678517600,0,0,0
6131.678517760,0,1,0
6131.678517920,0,0,0
6131.680358560,0,1,0
6131.682200800,0,0,0
6131.684041600,0,1,0
6131.685882720,0,0,0
6131.687723680,0,1,0
6131.689564640,0,0,0
6131.691405600,0,1,0
6131.693248000,0,0,0
6131.695089280,0,1,0
6131.696039680,0,0,0
6145.078992800,0,0,1
6145.080861440,0,0,0
6145.082730080,0,0,1
6145.084598720,0,0,0
6145.086467360,0,0,1
6145.088337440,0,0,0
6145.090206080,0,0,1
6145.092076160,0,0,0
6145.093944800,0,0,1
6145.095814720,0,0,0
6145.097683360,0,0,1
6145.099552480,0,0,0
6145.101421280,0,0,1
6145.103289920,0,0,0
6145.105158720,0,0,1
6145.107028800,0,0,0
6145.108897440,0,0,1
6145.110766080,0,0,0
6145.112636160,0,0,1
6145.114504800,0,0,0
6145.116374560,0,0,1
6145.118243200,0,0,0
6145.120111680,0,0,1
6145.121980480,0,0,0
6145.123848960,0,0,1
6145.125717760,0,0,0
6145.127587520,0,0,1
6145.129456160,0,0,0
6145.131324800,0,0,1
6145.133194720,0,0,0
6145.135063200,0,0,1
6145.136933120,0,0,0
6145.138801920,0,0,1
6145.140671840,0,0,0
6145.142540480,0,0,1
6145.144409120,0,0,0
6145.146277760,0,0,1
6145.148147520,0,0,0
6145.150016160,0,0,1
6145.151884800,0,0,0
6145.153753280,0,0,1
6145.155621920,0,0,0
6145.157491840,0,0,1
6145.159360320,0,0,0
6145.161230240,0,0,1
6145.163098880,0,0,0
6145.164967360,0,0,1
6145.166836000,0,0,0
6145.168705760,0,0,1
6145.170574400,0,0,0
6145.172443040,0,0,1
6145.174311680,0,0,0
6145.176180160,0,0,1
6145.178050240,0,0,0
6145.179918880,0,0,1
6145.181788800,0,0,0
6145.183657280,0,0,1
6145.185526080,0,0,0
6145.187394560,0,0,1
6145.189264160,0,0,0
6145.191132800,0,0,1
6145.193001440,0,0,0
6145.194869920,0,0,1
6145.196738400,0,0,0
6145.198608320,0,0,1
6145.200476960,0,0,0
6145.202346720,0,0,1
6145.204215200,0,0,0
6145.206085120,0,0,1
6145.207953600,0,0,0
6145.209822720,0,0,1
