Time [s],Channel 3
11632.2234,0
11632.22572,1
11632.23155,0
11632.23387,1
11632.2397,0
11632.24202,1
11632.24785,0
11632.25017,1
11632.256,0
11632.25832,1
11632.26414,0
11632.26646,1
11632.27229,0
11632.27461,1
11632.28044,0
11632.28276,1
11632.28859,0
11632.29091,1
11632.29674,0
11632.29906,1
11632.30488,0
11632.3072,1
11632.31303,0
11632.31535,1
11632.32118,0
11632.3235,1
11632.32933,0
11632.33165,1
11632.33748,0
11632.33979,1
11632.34562,0
11647.72276,1
11647.72859,0
11647.73091,1
11647.73674,0
11647.73906,1
11647.74489,0
11647.74721,1
11647.75304,0
11647.75535,1
11647.76118,0
11647.7635,1
11647.76933,0
11647.77165,1
11647.77748,0
11647.7798,1
11647.78563,0
11647.78795,1
11647.79377,0
11647.79609,1
11647.80192,0
11647.80424,1
11647.81007,0
11647.81239,1
11647.81822,0
11647.82054,1
11647.82637,0
11647.82868,1
11647.83451,0
11647.83683,1
11647.84266,0
11647.84498,1
11647.85081,0
11647.85313,1
11647.85896,0
11647.86128,1
11647.8671,0
11647.86942,1
11647.87525,0
11647.87757,1
11647.8834,0
11663.23442,1
11663.24025,0
11663.24257,1
11663.24839,0
11663.25071,1
11663.25654,0
11663.25886,1
11663.26469,0
11663.26701,1
11663.27284,0
11663.27516,1
11663.28099,0
11663.2833,1
11663.28913,0
11663.29145,1
11663.29728,0
11663.2996,1
11663.30543,0
11663.30775,1
11663.31358,0
11663.3159,1
11663.32173,0
11663.32404,1
11663.32987,0
11663.33219,1
11663.33802,0
11663.34034,1
11663.34617,0
11663.34849,1
11663.35432,0
11663.35664,1
11663.36246,0
11663.36478,1
11663.37061,0
11663.37293,1
11663.37876,0
11663.38108,1
11663.38691,0
11663.38923,1
11663.39506,0
11678.75556,1
11678.76139,0
11678.76371,1
11678.76954,0
11678.77186,1
11678.77769,0
11678.78001,1
11678.78584,0
11678.78816,1
11678.79398,0
11678.7963,1
11678.80213,0
11678.80445,1
11678.81028,0
11678.8126,1
11678.81843,0
11678.82075,1
11678.82658,0
11678.82889,1
11678.83472,0
11678.83704,1
11678.84287,0
11678.84519,1
11678.85102,0
11678.85334,1
11678.85917,0
11678.86149,1
11678.86732,0
11678.86963,1
11678.87546,0
11678.87778,1
11678.88361,0
11678.88593,1
11678.89176,0
11678.89408,1
11678.89991,0
11678.90223,1
11678.90805,0
11678.91037,1
11678.9162,0
11694.35675,1
11694.36258,0
11694.3649,1
11694.37073,0
11694.37305,1
11694.37888,0
11694.3812,1
11694.38703,0
11694.38935,1
11694.39517,0
11694.39749,1
11694.40332,0
11694.40564,1
11694.41147,0
11694.41379,1
11694.41962,0
11694.42194,1
11694.42777,0
11694.43008,1
11694.43591,0
11694.43823,1
11694.44406,0
11694.44638,1
11694.45221,0
11694.45453,1
11694.46036,0
11694.46268,1
11694.46851,0
11694.47082,1
11694.47665,0
11694.47897,1
11694.4848,0
11694.48712,1
11694.49295,0
11694.49527,1
11694.5011,0
11694.50342,1
11694.50925,0
11694.51156,1
11694.51739,0
11709.98684,1
11709.99267,0
11709.99499,1
11710.00082,0
11710.00314,1
11710.00897,0
11710.01129,1
11710.01712,0
11710.01944,1
11710.02526,0
11710.02758,1
11710.03341,0
11710.03573,1
11710.04156,0
11710.04388,1
11710.04971,0
11710.05203,1
11710.05786,0
11710.06017,1
11710.066,0
11710.06832,1
11710.07415,0
11710.07647,1
11710.0823,0
11710.08462,1
11710.09045,0
11710.09277,1
11710.0986,0
11710.10091,1
11710.10674,0
11710.10906,1
11710.11489,0
11710.11721,1
11710.12304,0
11710.12536,1
11710.13119,0
11710.13351,1
11710.13933,0
11710.14165,1
11710.14748,0
11725.43036,1
11725.43619,0
11725.4385,1
11725.44433,0
11725.44665,1
11725.45248,0
11725.4548,1
11725.46063,0
11725.46295,1
11725.46878,0
11725.4711,1
11725.47692,0
11725.47924,1
11725.48507,0
11725.48739,1
11725.49322,0
11725.49554,1
11725.50137,0
11725.50369,1
11725.50952,0
11725.51183,1
11725.51766,0
11725.51998,1
11725.52581,0
11725.52813,1
11725.53396,0
11725.53628,1
11725.54211,0
11725.54443,1
11725.55026,0
11725.55257,1
11725.5584,0
11725.56072,1
11725.56655,0
11725.56887,1
11725.5747,0
11725.57702,1
11725.58285,0
11725.58517,1
11725.59099,0
11740.914,1
11740.91983,0
11740.92215,1
11740.92797,0
11740.93029,1
11740.93612,0
11740.93844,1
11740.94427,0
11740.94659,1
11740.95242,0
11740.95474,1
11740.96057,0
11740.96289,1
11740.96871,0
11740.97103,1
11740.97686,0
11740.97918,1
11740.98501,0
11740.98733,1
11740.99316,0
11740.99548,1
11741.00131,0
11741.00362,1
11741.00945,0
11741.01177,1
11741.0176,0
11741.01992,1
11741.02575,0
11741.02807,1
11741.0339,0
11741.03622,1
11741.04204,0
11741.04436,1
11741.05019,0
11741.05251,1
11741.05834,0
11741.06066,1
11741.06649,0
11741.06881,1
11741.07464,0
11756.39608,1
11756.40191,0
11756.40423,1
11756.41006,0
11756.41238,1
11756.41821,0
11756.42053,1
11756.42636,0
11756.42867,1
11756.4345,0
11756.43682,1
11756.44265,0
11756.44497,1
11756.4508,0
11756.45312,1
11756.45895,0
11756.46127,1
11756.4671,0
11756.46941,1
11756.47524,0
11756.47756,1
11756.48339,0
11756.48571,1
11756.49154,0
11756.49386,1
11756.49969,0
11756.50201,1
11756.50783,0
11756.51015,1
11756.51598,0
11756.5183,1
11756.52413,0
11756.52645,1
11756.53228,0
11756.5346,1
11756.54043,0
11756.54274,1
11756.54857,0
11756.55089,1
11756.55672,0
11771.88342,1
11771.88925,0
11771.89156,1
11771.89739,0
11771.89971,1
11771.90554,0
11771.90786,1
11771.91369,0
11771.91601,1
11771.92184,0
11771.92416,1
11771.92999,0
11771.9323,1
11771.93813,0
11771.94045,1
11771.94628,0
11771.9486,1
11771.95443,0
11771.95675,1
11771.96258,0
11771.9649,1
11771.97072,0
11771.97304,1
11771.97887,0
11771.98119,1
11771.98702,0
11771.98934,1
11771.99517,0
11771.99749,1
11772.00332,0
11772.00564,1
11772.01146,0
11772.01378,1
11772.01961,0
11772.02193,1
11772.02776,0
11772.03008,1
11772.03591,0
11772.03823,1
11772.04406,0
11787.29019,1
11787.29602,0
11787.29834,1
11787.30416,0
11787.30648,1
11787.31231,0
11787.31463,1
11787.32046,0
11787.32278,1
11787.32861,0
11787.33093,1
11787.33676,0
11787.33907,1
11787.3449,0
11787.34722,1
11787.35305,0
11787.35537,1
11787.3612,0
11787.36352,1
11787.36935,0
11787.37167,1
11787.3775,0
11787.37981,1
11787.38564,0
11787.38796,1
11787.39379,0
11787.39611,1
11787.40194,0
11787.40426,1
11787.41009,0
11787.41241,1
11787.41823,0
11787.42055,1
11787.42638,0
11787.4287,1
11787.43453,0
11787.43685,1
11787.44268,0
11787.445,1
11787.45083,0
11802.72473,1
11802.73056,0
11802.73288,1
11802.7387,0
11802.74102,1
11802.74685,0
11802.74917,1
11802.755,0
11802.75732,1
11802.76315,0
11802.76547,1
11802.7713,0
11802.77362,1
11802.77944,0
11802.78176,1
11802.78759,0
11802.78991,1
11802.79574,0
11802.79806,1
11802.80389,0
11802.80621,1
11802.81204,0
11802.81435,1
11802.82018,0
11802.8225,1
11802.82833,0
11802.83065,1
11802.83648,0
11802.8388,1
11802.84463,0
11802.84695,1
11802.85278,0
11802.85509,1
11802.86092,0
11802.86324,1
11802.86907,0
11802.87139,1
11802.87722,0
11802.87954,1
11802.88537,0
11818.26153,1
11818.26736,0
11818.26968,1
11818.27551,0
11818.27783,1
11818.28365,0
11818.28597,1
11818.2918,0
11818.29412,1
11818.29995,0
11818.30227,1
11818.3081,0
11818.31042,1
11818.31625,0
11818.31856,1
11818.32439,0
11818.32671,1
11818.33254,0
11818.33486,1
11818.34069,0
11818.34301,1
11818.34884,0
11818.35116,1
11818.35698,0
11818.3593,1
11818.36513,0
11818.36745,1
11818.37328,0
11818.3756,1
11818.38143,0
11818.38375,1
11818.38958,0
11818.3919,1
11818.39772,0
11818.40004,1
11818.40587,0
11818.40819,1
11818.41402,0
11818.41634,1
11818.42217,0
11834.0474,1
11834.05323,0
11834.05555,1
11834.06138,0
11834.0637,1
11834.06953,0
11834.07185,1
11834.07768,0
11834.08,1
11834.08582,0
11834.08814,1
11834.09397,0
11834.09629,1
11834.10212,0
11834.10444,1
11834.11027,0
11834.11259,1
11834.11842,0
11834.12074,1
11834.12657,0
11834.12888,1
11834.13471,0
11834.13703,1
11834.14286,0
11834.14518,1
11834.15101,0
11834.15333,1
11834.15916,0
11834.16147,1
11834.1673,0
11834.16962,1
11834.17545,0
11834.17777,1
11834.1836,0
11834.18592,1
11834.19175,0
11834.19407,1
11834.1999,0
11834.20221,1
11834.20804,0
11849.51155,1
11849.51738,0
11849.51969,1
11849.52552,0
11849.52784,1
11849.53367,0
11849.53599,1
11849.54182,0
11849.54414,1
11849.54997,0
11849.55228,1
11849.55811,0
11849.56043,1
11849.56626,0
11849.56858,1
11849.57441,0
11849.57673,1
11849.58256,0
11849.58488,1
11849.59071,0
11849.59302,1
11849.59885,0
11849.60117,1
11849.607,0
11849.60932,1
11849.61515,0
11849.61747,1
11849.6233,0
11849.62562,1
11849.63145,0
11849.63376,1
11849.63959,0
11849.64191,1
11849.64774,0
11849.65006,1
11849.65589,0
11849.65821,1
11849.66404,0
11849.66636,1
11849.67218,0
11865.05875,1
11865.06458,0
11865.0669,1
11865.07273,0
11865.07505,1
11865.08088,0
11865.0832,1
11865.08903,0
11865.09134,1
11865.09717,0
11865.09949,1
11865.10532,0
11865.10764,1
11865.11347,0
11865.11579,1
11865.12162,0
11865.12394,1
11865.12976,0
11865.13208,1
11865.13791,0
11865.14023,1
11865.14606,0
11865.14838,1
11865.15421,0
11865.15653,1
11865.16236,0
11865.16468,1
11865.1705,0
11865.17282,1
11865.17865,0
11865.18097,1
11865.1868,0
11865.18912,1
11865.19495,0
11865.19727,1
11865.2031,0
11865.20542,1
11865.21124,0
11865.21356,1
11865.21939,0
11880.4947,1
11880.50053,0
11880.50285,1
11880.50867,0
11880.51099,1
11880.51682,0
11880.51914,1
11880.52497,0
11880.52729,1
11880.53312,0
11880.53544,1
11880.54127,0
11880.54358,1
11880.54941,0
11880.55173,1
11880.55756,0
11880.55988,1
11880.56571,0
11880.56803,1
11880.57386,0
11880.57618,1
11880.58201,0
11880.58432,1
11880.59015,0
11880.59247,1
11880.5983,0
11880.60062,1
11880.60645,0
11880.60877,1
11880.6146,0
11880.61692,1
11880.62274,0
11880.62506,1
11880.63089,0
11880.63321,1
11880.63904,0
11880.64136,1
11880.64719,0
11880.64951,1
11880.65534,0
11895.94971,1
11895.95554,0
11895.95786,1
11895.96369,0
11895.96601,1
11895.97184,0
11895.97416,1
11895.97999,0
11895.98231,1
11895.98814,0
11895.99045,1
11895.99628,0
11895.9986,1
11896.00443,0
11896.00675,1
11896.01258,0
11896.0149,1
11896.02073,0
11896.02305,1
11896.02887,0
11896.03119,1
11896.03702,0
11896.03934,1
11896.04517,0
11896.04749,1
11896.05332,0
11896.05564,1
11896.06147,0
11896.06379,1
11896.06961,0
11896.07193,1
11896.07776,0
11896.08008,1
11896.08591,0
11896.08823,1
11896.09406,0
11896.09638,1
11896.10221,0
11896.10452,1
11896.11035,0
11911.44465,1
11911.45048,0
11911.4528,1
11911.45862,0
11911.46094,1
11911.46677,0
11911.46909,1
11911.47492,0
11911.47724,1
11911.48307,0
11911.48539,1
11911.49122,0
11911.49353,1
11911.49936,0
11911.50168,1
11911.50751,0
11911.50983,1
11911.51566,0
11911.51798,1
11911.52381,0
11911.52613,1
11911.53195,0
11911.53427,1
11911.5401,0
11911.54242,1
11911.54825,0
11911.55057,1
11911.5564,0
11911.55872,1
11911.56455,0
11911.56687,1
11911.57269,0
11911.57501,1
11911.58084,0
11911.58316,1
11911.58899,0
11911.59131,1
11911.59714,0
11911.59946,1
11911.60529,0
11926.85715,1
11926.86298,0
11926.8653,1
11926.87113,0
11926.87345,1
11926.87928,0
11926.8816,1
11926.88743,0
11926.88975,1
11926.89558,0
11926.89789,1
11926.90372,0
11926.90604,1
11926.91187,0
11926.91419,1
11926.92002,0
11926.92234,1
11926.92817,0
11926.93049,1
11926.93632,0
11926.93863,1
11926.94446,0
11926.94678,1
11926.95261,0
11926.95493,1
11926.96076,0
11926.96308,1
11926.96891,0
11926.97123,1
11926.97705,0
11926.97937,1
11926.9852,0
11926.98752,1
11926.99335,0
11926.99567,1
11927.0015,0
11927.00382,1
11927.00965,0
11927.01196,1
11927.01779,0
11942.33921,1
11942.34504,0
11942.34736,1
11942.35319,0
11942.3555,1
11942.36133,0
11942.36365,1
11942.36948,0
11942.3718,1
11942.37763,0
11942.37995,1
11942.38578,0
11942.3881,1
11942.39393,0
11942.39624,1
11942.40207,0
11942.40439,1
11942.41022,0
11942.41254,1
11942.41837,0
11942.42069,1
11942.42652,0
11942.42884,1
11942.43466,0
11942.43698,1
11942.44281,0
11942.44513,1
11942.45096,0
11942.45328,1
11942.45911,0
11942.46143,1
11942.46726,0
11942.46958,1
11942.4754,0
11942.47772,1
11942.48355,0
11942.48587,1
11942.4917,0
11942.49402,1
11942.49985,0
11957.87754,1
11957.88336,0
11957.88568,1
11957.89151,0
11957.89383,1
11957.89966,0
11957.90198,1
11957.90781,0
11957.91013,1
11957.91596,0
11957.91828,1
11957.9241,0
11957.92642,1
11957.93225,0
11957.93457,1
11957.9404,0
11957.94272,1
11957.94855,0
11957.95087,1
11957.9567,0
11957.95902,1
11957.96484,0
11957.96716,1
11957.97299,0
11957.97531,1
11957.98114,0
11957.98346,1
11957.98929,0
11957.99161,1
11957.99744,0
11957.99975,1
11958.00558,0
11958.0079,1
11958.01373,0
11958.01605,1
11958.02188,0
11958.0242,1
11958.03003,0
11958.03235,1
11958.03817,0
11973.43155,1
11973.43738,0
11973.4397,1
11973.44553,0
11973.44784,1
11973.45367,0
11973.45599,1
11973.46182,0
11973.46414,1
11973.46997,0
11973.47229,1
11973.47812,0
11973.48044,1
11973.48627,0
11973.48858,1
11973.49441,0
11973.49673,1
11973.50256,0
11973.50488,1
11973.51071,0
11973.51303,1
11973.51886,0
11973.52118,1
11973.527,0
11973.52932,1
11973.53515,0
11973.53747,1
11973.5433,0
11973.54562,1
11973.55145,0
11973.55377,1
11973.5596,0
11973.56191,1
11973.56774,0
11973.57006,1
11973.57589,0
11973.57821,1
11973.58404,0
11973.58636,1
11973.59219,0
11988.85092,1
11988.85675,0
11988.85907,1
11988.8649,0
11988.86722,1
11988.87305,0
11988.87537,1
11988.8812,0
11988.88351,1
11988.88934,0
11988.89166,1
11988.89749,0
11988.89981,1
11988.90564,0
11988.90796,1
11988.91379,0
11988.91611,1
11988.92193,0
11988.92425,1
11988.93008,0
11988.9324,1
11988.93823,0
11988.94055,1
11988.94638,0
11988.9487,1
11988.95453,0
11988.95684,1
11988.96267,0
11988.96499,1
11988.97082,0
11988.97314,1
11988.97897,0
11988.98129,1
11988.98712,0
11988.98944,1
11988.99526,0
11988.99758,1
11989.00341,0
11989.00573,1
11989.01156,0
12004.24048,1
12004.24631,0
12004.24863,1
12004.25446,0
12004.25678,1
12004.26261,0
12004.26493,1
12004.27075,0
12004.27307,1
12004.2789,0
12004.28122,1
12004.28705,0
12004.28937,1
12004.2952,0
12004.29752,1
12004.30335,0
12004.30566,1
12004.31149,0
12004.31381,1
12004.31964,0
12004.32196,1
12004.32779,0
12004.33011,1
12004.33594,0
12004.33826,1
12004.34408,0
12004.3464,1
12004.35223,0
12004.35455,1
12004.36038,0
12004.3627,1
12004.36853,0
12004.37085,1
12004.37668,0
12004.379,1
12004.38482,0
12004.38714,1
12004.39297,0
12004.39529,1
12004.40112,0
12019.94793,1
12019.95376,0
12019.95608,1
12019.96191,0
12019.96423,1
12019.97005,0
12019.97237,1
12019.9782,0
12019.98052,1
12019.98635,0
12019.98867,1
12019.9945,0
12019.99682,1
12020.00265,0
12020.00497,1
12020.01079,0
12020.01311,1
12020.01894,0
12020.02126,1
12020.02709,0
12020.02941,1
12020.03524,0
12020.03756,1
12020.04339,0
12020.0457,1
12020.05153,0
12020.05385,1
12020.05968,0
12020.062,1
12020.06783,0
12020.07015,1
12020.07598,0
12020.0783,1
12020.08413,0
12020.08644,1
12020.09227,0
12020.09459,1
12020.10042,0
12020.10274,1
12020.10857,0
12035.42236,1
12035.42818,0
12035.4305,1
12035.43633,0
12035.43865,1
12035.44448,0
12035.4468,1
12035.45263,0
12035.45495,1
12035.46078,0
12035.4631,1
12035.46892,0
12035.47124,1
12035.47707,0
12035.47939,1
12035.48522,0
12035.48754,1
12035.49337,0
12035.49569,1
12035.50152,0
12035.50383,1
12035.50966,0
12035.51198,1
12035.51781,0
12035.52013,1
12035.52596,0
12035.52828,1
12035.53411,0
12035.53643,1
12035.54225,0
12035.54457,1
12035.5504,0
12035.55272,1
12035.55855,0
12035.56087,1
12035.5667,0
12035.56902,1
12035.57485,0
12035.57717,1
12035.58299,0
12050.89489,1
12050.90072,0
12050.90304,1
12050.90887,0
12050.91118,1
12050.91701,0
12050.91933,1
12050.92516,0
12050.92748,1
12050.93331,0
12050.93563,1
12050.94146,0
12050.94378,1
12050.94961,0
12050.95192,1
12050.95775,0
12050.96007,1
12050.9659,0
12050.96822,1
12050.97405,0
12050.97637,1
12050.9822,0
12050.98452,1
12050.99034,0
12050.99266,1
12050.99849,0
12051.00081,1
12051.00664,0
12051.00896,1
12051.01479,0
12051.01711,1
12051.02294,0
12051.02526,1
12051.03108,0
12051.0334,1
12051.03923,0
12051.04155,1
12051.04738,0
12051.0497,1
12051.05553,0
12066.33324,1
12066.33907,0
12066.34139,1
12066.34722,0
12066.34954,1
12066.35537,0
12066.35769,1
12066.36352,0
12066.36584,1
12066.37166,0
12066.37398,1
12066.37981,0
12066.38213,1
12066.38796,0
12066.39028,1
12066.39611,0
12066.39843,1
12066.40426,0
12066.40658,1
12066.4124,0
12066.41472,1
12066.42055,0
12066.42287,1
12066.4287,0
12066.43102,1
12066.43685,0
12066.43917,1
12066.445,0
12066.44731,1
12066.45314,0
12066.45546,1
12066.46129,0
12066.46361,1
12066.46944,0
12066.47176,1
12066.47759,0
12066.47991,1
12066.48573,0
12066.48805,1
12066.49388,0
12081.68249,1
12081.68832,0
12081.69064,1
12081.69647,0
12081.69879,1
12081.70462,0
12081.70693,1
12081.71276,0
12081.71508,1
12081.72091,0
12081.72323,1
12081.72906,0
12081.73138,1
12081.73721,0
12081.73953,1
12081.74536,0
12081.74767,1
12081.7535,0
12081.75582,1
12081.76165,0
12081.76397,1
12081.7698,0
12081.77212,1
12081.77795,0
12081.78027,1
12081.78609,0
12081.78841,1
12081.79424,0
12081.79656,1
12081.80239,0
12081.80471,1
12081.81054,0
12081.81286,1
12081.81869,0
12081.82101,1
12081.82683,0
12081.82915,1
12081.83498,0
12081.8373,1
12081.84313,0
12097.19402,1
12097.19985,0
12097.20217,1
12097.208,0
12097.21032,1
12097.21615,0
12097.21847,1
12097.2243,0
12097.22662,1
12097.23245,0
12097.23476,1
12097.24059,0
12097.24291,1
12097.24874,0
12097.25106,1
12097.25689,0
12097.25921,1
12097.26504,0
12097.26736,1
12097.27318,0
12097.2755,1
12097.28133,0
12097.28365,1
12097.28948,0
12097.2918,1
12097.29763,0
12097.29995,1
12097.30578,0
12097.3081,1
12097.31392,0
12097.31624,1
12097.32207,0
12097.32439,1
12097.33022,0
12097.33254,1
12097.33837,0
12097.34069,1
12097.34652,0
12097.34883,1
12097.35466,0
12112.71718,1
12112.72301,0
12112.72533,1
12112.73116,0
12112.73348,1
12112.73931,0
12112.74163,1
12112.74746,0
12112.74978,1
12112.75561,0
12112.75792,1
12112.76375,0
12112.76607,1
12112.7719,0
12112.77422,1
12112.78005,0
12112.78237,1
12112.7882,0
12112.79052,1
12112.79634,0
12112.79866,1
12112.80449,0
12112.80681,1
12112.81264,0
12112.81496,1
12112.82079,0
12112.82311,1
12112.82894,0
12112.83125,1
12112.83708,0
12112.8394,1
12112.84523,0
12112.84755,1
12112.85338,0
12112.8557,1
12112.86153,0
12112.86385,1
12112.86968,0
12112.87199,1
12112.87782,0
12128.14822,1
12128.15404,0
12128.15636,1
12128.16219,0
12128.16451,1
12128.17034,0
12128.17266,1
12128.17849,0
12128.18081,1
12128.18664,0
12128.18896,1
12128.19478,0
12128.1971,1
12128.20293,0
12128.20525,1
12128.21108,0
12128.2134,1
12128.21923,0
12128.22155,1
12128.22738,0
12128.22969,1
12128.23552,0
12128.23784,1
12128.24367,0
12128.24599,1
12128.25182,0
12128.25414,1
12128.25997,0
12128.26229,1
12128.26811,0
12128.27043,1
12128.27626,0
12128.27858,1
12128.28441,0
12128.28673,1
12128.29256,0
12128.29488,1
12128.30071,0
12128.30303,1
12128.30885,0
12143.55999,1
12143.56582,0
12143.56814,1
12143.57397,0
12143.57629,1
12143.58212,0
12143.58443,1
12143.59026,0
12143.59258,1
12143.59841,0
12143.60073,1
12143.60656,0
12143.60888,1
12143.61471,0
12143.61703,1
12143.62286,0
12143.62517,1
12143.631,0
12143.63332,1
12143.63915,0
12143.64147,1
12143.6473,0
12143.64962,1
12143.65545,0
12143.65777,1
12143.66359,0
12143.66591,1
12143.67174,0
12143.67406,1
12143.67989,0
12143.68221,1
12143.68804,0
12143.69036,1
12143.69619,0
12143.69851,1
12143.70433,0
12143.70665,1
12143.71248,0
12143.7148,1
12143.72063,0
12159.3354,1
12159.34123,0
12159.34355,1
12159.34938,0
12159.3517,1
12159.35752,0
12159.35984,1
12159.36567,0
12159.36799,1
12159.37382,0
12159.37614,1
12159.38197,0
12159.38429,1
12159.39012,0
12159.39243,1
12159.39826,0
12159.40058,1
12159.40641,0
12159.40873,1
12159.41456,0
12159.41688,1
12159.42271,0
12159.42503,1
12159.43086,0
12159.43317,1
12159.439,0
12159.44132,1
12159.44715,0
12159.44947,1
12159.4553,0
12159.45762,1
12159.46345,0
12159.46577,1
12159.47159,0
12159.47391,1
12159.47974,0
12159.48206,1
12159.48789,0
12159.49021,1
12159.49604,0
12174.835,1
12174.84083,0
12174.84315,1
12174.84898,0
12174.8513,1
12174.85713,0
12174.85944,1
12174.86527,0
12174.86759,1
12174.87342,0
12174.87574,1
12174.88157,0
12174.88389,1
12174.88972,0
12174.89204,1
12174.89786,0
12174.90018,1
12174.90601,0
12174.90833,1
12174.91416,0
12174.91648,1
12174.92231,0
12174.92463,1
12174.93046,0
12174.93278,1
12174.9386,0
12174.94092,1
12174.94675,0
12174.94907,1
12174.9549,0
12174.95722,1
12174.96305,0
12174.96537,1
12174.9712,0
12174.97351,1
12174.97934,0
12174.98166,1
12174.98749,0
12174.98981,1
12174.99564,0
12190.26136,1
12190.26719,0
12190.26951,1
12190.27534,0
12190.27766,1
12190.28349,0
12190.28581,1
12190.29164,0
12190.29395,1
12190.29978,0
12190.3021,1
12190.30793,0
12190.31025,1
12190.31608,0
12190.3184,1
12190.32423,0
12190.32655,1
12190.33238,0
12190.33469,1
12190.34052,0
12190.34284,1
12190.34867,0
12190.35099,1
12190.35682,0
12190.35914,1
12190.36497,0
12190.36728,1
12190.37311,0
12190.37543,1
12190.38126,0
12190.38358,1
12190.38941,0
12190.39173,1
12190.39756,0
12190.39988,1
12190.40571,0
12190.40802,1
12190.41385,0
12190.41617,1
12190.422,0
12205.69249,1
12205.69831,0
12205.70063,1
12205.70646,0
12205.70878,1
12205.71461,0
12205.71693,1
12205.72276,0
12205.72508,1
12205.73091,0
12205.73323,1
12205.73905,0
12205.74137,1
12205.7472,0
12205.74952,1
12205.75535,0
12205.75767,1
12205.7635,0
12205.76582,1
12205.77165,0
12205.77396,1
12205.77979,0
12205.78211,1
12205.78794,0
12205.79026,1
12205.79609,0
12205.79841,1
12205.80424,0
12205.80656,1
12205.81238,0
12205.8147,1
12205.82053,0
12205.82285,1
12205.82868,0
12205.831,1
12205.83683,0
12205.83915,1
12205.84498,0
12205.84729,1
12205.85312,0
12221.1656,1
12221.17143,0
12221.17375,1
12221.17958,0
12221.1819,1
12221.18772,0
12221.19004,1
12221.19587,0
12221.19819,1
12221.20402,0
12221.20634,1
12221.21217,0
12221.21449,1
12221.22032,0
12221.22263,1
12221.22846,0
12221.23078,1
12221.23661,0
12221.23893,1
12221.24476,0
12221.24708,1
12221.25291,0
12221.25523,1
12221.26105,0
12221.26337,1
12221.2692,0
12221.27152,1
12221.27735,0
12221.27967,1
12221.2855,0
12221.28782,1
12221.29365,0
12221.29596,1
12221.30179,0
12221.30411,1
12221.30994,0
12221.31226,1
12221.31809,0
12221.32041,1
12221.32624,0
12236.63719,1
12236.64302,0
12236.64533,1
12236.65116,0
12236.65348,1
12236.65931,0
12236.66163,1
12236.66746,0
12236.66978,1
12236.67561,0
12236.67793,1
12236.68375,0
12236.68607,1
12236.6919,0
12236.69422,1
12236.70005,0
12236.70237,1
12236.7082,0
12236.71052,1
12236.71635,0
12236.71867,1
12236.72449,0
12236.72681,1
12236.73264,0
12236.73496,1
12236.74079,0
12236.74311,1
12236.74894,0
12236.75126,1
12236.75709,0
12236.7594,1
12236.76523,0
12236.76755,1
12236.77338,0
12236.7757,1
12236.78153,0
12236.78385,1
12236.78968,0
12236.792,1
12236.79783,0
12252.19269,1
12252.19852,0
12252.20084,1
12252.20667,0
12252.20899,1
12252.21482,0
12252.21714,1
12252.22297,0
12252.22529,1
12252.23111,0
12252.23343,1
12252.23926,0
12252.24158,1
12252.24741,0
12252.24973,1
12252.25556,0
12252.25788,1
12252.26371,0
12252.26602,1
12252.27185,0
12252.27417,1
12252.28,0
12252.28232,1
12252.28815,0
12252.29047,1
12252.2963,0
12252.29862,1
12252.30445,0
12252.30676,1
12252.31259,0
12252.31491,1
12252.32074,0
12252.32306,1
12252.32889,0
12252.33121,1
12252.33704,0
12252.33936,1
12252.34518,0
12252.3475,1
12252.35333,0
12267.62662,1
12267.63245,0
12267.63477,1
12267.6406,0
12267.64292,1
12267.64875,0
12267.65107,1
12267.6569,0
12267.65922,1
12267.66504,0
12267.66736,1
12267.67319,0
12267.67551,1
12267.68134,0
12267.68366,1
12267.68949,0
12267.69181,1
12267.69764,0
12267.69996,1
12267.70578,0
12267.7081,1
12267.71393,0
12267.71625,1
12267.72208,0
12267.7244,1
12267.73023,0
12267.73255,1
12267.73838,0
12267.74069,1
12267.74652,0
12267.74884,1
12267.75467,0
12267.75699,1
12267.76282,0
12267.76514,1
12267.77097,0
12267.77329,1
12267.77911,0
12267.78143,1
12267.78726,0
12283.09882,1
12283.10465,0
12283.10697,1
12283.1128,0
12283.11512,1
12283.12095,0
12283.12327,1
12283.12909,0
12283.13141,1
12283.13724,0
12283.13956,1
12283.14539,0
12283.14771,1
12283.15354,0
12283.15586,1
12283.16169,0
12283.16401,1
12283.16983,0
12283.17215,1
12283.17798,0
12283.1803,1
12283.18613,0
12283.18845,1
12283.19428,0
12283.1966,1
12283.20243,0
12283.20474,1
12283.21057,0
12283.21289,1
12283.21872,0
12283.22104,1
12283.22687,0
12283.22919,1
12283.23502,0
12283.23734,1
12283.24317,0
12283.24548,1
12283.25131,0
12283.25363,1
12283.25946,0
12298.57184,1
12298.57767,0
12298.57999,1
12298.58582,0
12298.58814,1
12298.59397,0
12298.59629,1
12298.60212,0
12298.60444,1
12298.61026,0
12298.61258,1
12298.61841,0
12298.62073,1
12298.62656,0
12298.62888,1
12298.63471,0
12298.63703,1
12298.64286,0
12298.64517,1
12298.651,0
12298.65332,1
12298.65915,0
12298.66147,1
12298.6673,0
12298.66962,1
12298.67545,0
12298.67777,1
12298.68359,0
12298.68591,1
12298.69174,0
12298.69406,1
12298.69989,0
12298.70221,1
12298.70804,0
12298.71036,1
12298.71619,0
12298.71851,1
12298.72433,0
12298.72665,1
12298.73248,0
